code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
000001,平安银行,2.01,37.67,13.61,17.64,3.49,768718.2,62.38,,10-26
000002,万科A,0.33,9.4,4.27,7.85,-0.14,358391.02,9.53,,10-25
000004,国农科技,0.01,-94.5,0.87,0.72,0.16,52.31,-94.47,,10-29
000005,世纪星源,0.02,-151.72,0.77,1.97,0.02,1365.67,-151.49,,10-29
000006,深振业A,0.28,60.12,2.72,10.62,1.01,27421.47,108.4,,10-29
000007,全新好,0.0,-102.78,1.19,,-0.32,15.84,-102.97,,10-21
000008,神州高铁,-0.01,-600.0,1.0,-0.6,-0.07,-44.03,-602.03,,10-26
000009,中国宝安,0.21,-9.48,2.41,9.0,-0.6,23050.69,-8.88,,10-27
000010,美丽生态,,,0.31,0.45,0.04,20.52,-116.51,,10-22
000011,深物业A,0.51,126.62,1.98,29.82,-0.71,30647.73,126.59,,10-25
000012,南玻A,0.53,6.0,3.27,16.76,0.59,111008.67,6.58,,10-26
000014,沙河股份,0.08,-67.74,2.59,3.1,-0.65,1563.41,-67.73,,10-29
000016,深康佳A,-0.14,-368.5,3.17,-4.21,-0.66,-16422.03,-368.43,,10-29
000017,深中华A,0.04,-135.64,-3.1,,0.0,2188.3,-135.64,,10-26
000018,神州长城,-0.07,-275.0,0.74,-9.31,0.01,-1226.87,-292.43,,10-31
000019,深深宝A,0.15,-226.49,3.65,6.02,-0.04,3169.33,-242.46,,10-27
000020,深华发A,0.03,-45.67,0.97,3.34,-0.02,906.36,-45.64,,10-29
000021,深科技,0.14,-29.87,3.04,4.51,0.03,18452.7,-29.88,,10-27
000022,深赤湾A,0.6,-19.33,5.2,11.73,0.84,38740.4,-19.31,,10-26
000023,深天地A,0.0,-97.22,2.29,0.09,0.02,27.84,-97.23,,10-26
000025,特力A,-0.01,-275.0,0.79,-0.94,-0.09,-163.42,-280.16,,10-21
000026,飞亚达A,0.35,27.27,3.51,10.48,-0.64,13739.11,100.51,,10-21
000027,深圳能源,0.37,-39.34,5.42,6.95,0.78,98448.98,-26.59,,10-26
000028,国药一致,0.85,33.23,4.39,21.16,-0.66,24623.8,33.97,,10-22
000029,深深房A,0.09,12.47,1.5,5.89,0.08,8669.77,12.39,,10-22
000030,富奥股份,5.05,-7941.61,-0.0,,0.01,145650.95,-7938.23,,10-26
000031,中粮地产,0.07,-12.5,2.38,2.75,-1.07,12387.85,-9.95,,10-29
000032,深桑达A,0.08,-31.82,3.09,2.42,0.07,1745.6,-33.43,,10-24
000033,*ST新都,-0.01,-60.0,0.87,-1.55,0.1,-455.31,-59.9,,10-22
000034,神州数码,0.04,-97.31,0.23,17.67,-0.02,1305.42,-97.28,,10-21
000035,中国天楹,-0.18,38.46,-8.18,,-0.0,-2728.38,45.06,,10-22
000036,华联控股,0.06,47.07,1.54,3.96,-0.29,6776.72,47.2,,10-31
000037,*ST南电A,-0.24,-7.69,2.64,-8.62,0.34,-14336.78,-8.28,,10-21
000038,深大通,0.03,-77.6,1.61,1.73,0.02,265.85,-77.8,,10-22
000039,中集集团,1.25,42.85,6.96,19.17,-1.21,332140.7,42.86,,10-28
000040,东旭蓝天,0.27,154.21,2.07,13.99,-0.44,12793.56,154.12,,10-25
000042,中洲控股,0.85,-5.68,10.17,8.4,1.05,20251.07,-5.68,,10-26
000043,中航地产,0.2,-33.64,6.11,3.33,-1.49,6682.89,-0.47,,10-29
000045,深纺织A,0.13,-7.14,4.15,3.12,0.1,4267.67,15.73,,10-26
000046,泛海控股,0.06,-31.25,1.73,2.02,-0.36,15896.13,-12.66,,10-26
000048,康达尔,0.0,50.0,-0.32,,0.15,122.97,61.79,,10-24
000049,德赛电池,0.44,47.81,1.87,25.32,0.54,6052.69,47.78,,10-28
000050,深天马A,0.09,-28.33,2.2,3.97,0.46,4919.57,-28.77,,10-25
000055,方大集团,0.07,-23.91,1.4,5.12,-0.08,5305.16,22.13,,10-29
000056,皇庭国际,-0.12,-63.64,0.12,-67.34,-0.55,-2736.04,-62.8,,10-26
000058,深赛格,0.04,-23.14,1.42,2.51,0.08,2760.61,-23.24,,10-25
000059,华锦股份,0.44,-4500.0,5.93,7.78,3.09,53236.91,-3186.91,,10-20
000060,中金岭南,0.35,40.0,2.52,13.73,0.25,71533.34,78.57,,10-29
000061,农产品,0.27,-35.71,4.16,6.61,-0.48,20733.75,-35.67,,10-28
000062,深圳华强,0.06,-73.91,2.61,2.25,0.0,3947.77,-73.84,,10-31
000063,中兴通讯,0.31,-36.73,6.8,4.61,-3.66,106853.6,-21.51,,10-28
000065,北方国际,0.18,125.0,3.08,5.97,-1.41,2927.26,113.26,,10-19
000066,中国长城,0.07,-47.25,2.39,2.58,2.02,9038.2,-36.29,,10-29
000068,华控赛格,-0.04,-10.81,0.26,-15.48,-0.03,-3846.79,-10.82,,10-21
000069,华侨城A,0.27,-49.06,2.6,10.92,-0.83,151434.02,-8.45,,10-22
000070,特发信息,0.1,-18.4,3.16,3.34,-0.58,2594.21,-18.43,,10-31
000078,海王生物,0.08,25.81,1.21,6.64,-0.42,5088.45,25.84,,10-26
000088,盐田港,0.22,-15.79,3.09,7.37,0.1,32750.48,1.06,,10-27
000089,深圳机场,0.31,-1.98,3.97,8.58,0.29,52774.19,-1.97,,10-29
000090,天健集团,0.43,48.18,7.69,4.79,0.08,19519.26,48.17,,10-21
000096,广聚能源,0.06,-44.54,3.31,1.84,0.02,3186.85,-44.55,,10-28
000099,中信海直,0.2,8.72,3.25,6.4,0.04,10439.62,8.72,,10-29
000100,TCL集团,0.1,60.73,1.31,7.74,0.04,82597.18,322.53,,10-27
000150,宜华健康,0.01,-41.75,2.29,0.5,-0.04,365.79,-41.66,,10-20
000151,中成股份,0.02,-55.58,2.95,0.67,-0.05,588.34,-55.63,,10-28
000153,丰原药业,0.06,-56.96,2.8,2.13,0.1,1535.67,-57.0,,10-28
000155,*ST川化,-0.17,70.0,3.18,-5.1,0.19,-7945.14,64.43,,10-26
000156,华数传媒,0.74,94.74,-1.79,,0.08,8796.24,94.37,,10-25
000157,中联重科,0.78,20.59,4.34,19.07,0.14,596167.88,90.69,,10-31
000158,常山股份,0.03,-20.0,3.31,0.84,-0.27,1993.74,-20.39,,10-27
000159,国际实业,0.31,-13.62,3.82,8.29,-0.2,14876.64,72.29,,10-27
000301,东方市场,0.08,-1.64,2.08,3.73,0.51,9529.22,-1.6,,10-25
000333,美的集团,,,,,,200649.06,-17.06,,10-31
000338,潍柴动力,2.75,-52.26,13.21,22.57,1.46,458135.38,-4.57,,10-29
000400,许继电气,0.25,5.86,6.52,3.87,-0.31,9426.41,5.86,,10-31
000401,冀东水泥,1.17,29.43,7.83,16.16,1.34,142047.47,29.43,,10-27
000402,金融街,0.6,172.73,5.93,10.22,-0.44,181136.22,174.33,,10-31
000403,ST生化,0.15,7.14,0.89,,0.3,3200.4,8.03,,10-29
000404,华意压缩,0.06,-48.2,1.75,3.44,0.63,1918.88,-48.17,,10-26
000407,胜利股份,0.01,-66.67,1.9,,0.07,915.31,-43.68,,10-26
000408,*ST金源,0.04,8.05,0.68,6.75,0.22,1116.56,8.11,,10-26
000409,山东地矿,0.01,-135.0,0.22,3.15,-0.1,115.45,-133.18,,10-27
000410,沈阳机床,0.22,-33.33,2.89,8.02,0.37,12174.72,-29.56,,10-20
000411,英特集团,0.88,536.06,1.93,58.81,-2.77,18221.91,535.94,,10-22
000413,东旭光电,-0.01,-84.39,0.57,-0.96,-0.03,-227.71,-84.28,,10-28
000415,渤海金控,0.32,-971.12,7.13,3.78,0.42,25882.96,-2446.8,,10-28
000416,民生控股,0.03,135.85,1.38,1.83,0.07,1330.99,135.46,,10-29
000417,合肥百货,0.79,97.98,4.39,23.35,1.1,38720.54,103.51,,10-21
000418,小天鹅A,0.67,39.58,5.4,12.92,1.2,42228.16,61.58,,10-21
000419,通程控股,0.2,2.54,3.28,7.67,0.28,9147.53,32.37,,10-29
000420,吉林化纤,-0.39,75.59,1.74,-20.37,0.91,-14937.19,75.55,,10-25
000421,南京公用,0.07,153.66,2.2,3.26,0.2,2558.74,153.92,,10-25
000422,湖北宜化,1.42,71.7,6.66,23.92,0.93,76999.18,71.61,,10-29
000423,东阿阿胶,0.94,45.94,4.83,20.1,0.4,61293.91,45.93,,10-25
000425,徐工机械,1.37,-39.91,7.08,21.11,-0.28,283129.92,42.99,,10-31
000426,兴业矿业,-0.11,-8.33,2.82,-3.99,-0.07,-4374.81,-7.9,,10-21
000428,华天酒店,0.18,-11.0,2.04,8.78,0.44,12792.53,14.01,,10-25
000429,粤高速A,0.18,-30.77,3.29,5.31,0.4,22730.12,-29.61,,10-31
000430,张家界,0.22,337.6,0.82,30.84,0.31,7021.08,580.85,,10-28
000488,晨鸣纸业,0.31,-24.39,6.57,4.53,0.33,63280.15,-24.63,,10-28
000498,山东路桥,-0.0,128.57,0.02,-15.43,-0.08,-140.56,135.59,,10-26
000501,鄂武商A,0.54,28.57,3.91,14.86,1.92,27460.86,29.87,,10-25
000502,绿景控股,0.17,-196.95,1.38,13.21,-0.02,3168.47,-196.96,,10-20
000503,海虹控股,0.0,7.14,1.33,0.34,-0.09,405.34,29.47,,10-27
000504,*ST生物,-0.01,-29.38,0.49,-1.97,-0.02,-316.06,-28.86,,10-20
000505,*ST珠江,-0.08,-188.89,1.03,-7.12,-0.11,-3333.2,-184.16,,10-31
000506,中润资源,0.26,0.19,1.52,18.55,-0.77,19978.21,0.16,,10-25
000507,珠海港,0.59,135.69,4.62,13.67,0.41,20481.34,135.7,,10-27
000509,华塑控股,-0.28,440.0,-0.32,,0.01,-6886.05,440.01,,10-27
000510,金路集团,-0.03,-164.65,1.86,-1.77,-0.27,-2018.96,-164.73,,10-27
000511,*ST烯碳,0.03,-25.0,1.37,2.15,-0.15,3357.92,-30.62,,10-21
000513,丽珠集团,0.95,-14.41,9.33,10.64,1.38,28085.35,-14.57,,10-22
000514,渝开发,0.08,-36.4,3.36,2.26,-1.01,5298.38,-36.42,,10-21
000516,国际医学,0.15,-11.76,1.65,9.57,0.48,10745.25,-10.99,,10-22
000517,荣安地产,0.29,252.14,2.08,14.87,-1.22,30608.02,252.33,,10-29
000518,四环生物,0.01,-19.4,0.7,0.77,-0.0,556.54,-19.02,,10-27
000519,中兵红箭,-0.03,-412.5,1.81,-1.38,-0.18,-475.88,-402.28,,10-25
000520,长航凤凰,-0.65,734.36,0.85,-54.62,0.16,-43912.93,733.61,,10-27
000521,美菱电器,0.21,-71.4,4.43,4.73,-1.07,13101.7,-56.0,,10-26
000523,广州浪奇,0.07,40.0,4.44,1.46,-0.65,1561.96,85.64,,10-18
000524,岭南控股,0.05,341.67,2.21,2.39,0.18,1434.42,334.86,,10-25
000525,红太阳,0.0,-28.95,5.24,0.09,-0.03,138.26,31.07,,10-22
000526,*ST紫学,0.05,-228.93,1.64,3.14,-0.11,497.46,-228.9,,10-28
000526,紫光学大,0.05,-228.93,1.64,3.14,-0.11,497.46,-228.9,,10-28
000528,柳工,1.14,-41.24,8.27,14.4,-2.06,127941.6,1.49,,10-29
000529,广弘控股,0.09,13.23,1.29,7.14,-0.05,5188.36,13.01,,10-28
000530,大冷股份,0.33,6.45,5.16,6.53,0.25,11527.75,5.61,,10-27
000531,穗恒运A,0.2,-55.82,5.75,3.57,1.14,6048.67,-48.82,,10-26
000532,力合股份,0.05,-13.56,1.83,2.46,-0.03,1770.3,-12.56,,10-25
000533,万家乐,0.11,-59.66,1.47,7.7,0.03,7645.24,-59.67,,10-28
000534,万泽股份,-0.07,40.85,2.09,-3.33,0.04,-1865.26,40.83,,10-28
000536,华映科技,0.31,-14.59,3.58,8.42,1.0,21989.62,-12.2,,10-20
000537,广宇发展,0.25,17.92,1.44,19.16,0.36,12921.61,18.77,,10-27
000538,云南白药,1.24,31.91,7.5,17.74,-0.53,85909.99,31.26,,10-29
000539,粤电力A,0.15,-40.0,3.66,4.04,0.52,41549.1,-38.36,,10-31
000540,中天金融,0.25,0.0,1.53,17.61,-1.59,32458.13,40.0,,10-26
000541,佛山照明,0.22,29.41,2.78,8.04,0.09,21858.59,34.18,,10-24
000543,皖能电力,0.07,-66.67,4.82,1.47,0.28,5643.92,-65.63,,10-20
000544,中原环保,0.21,-4.56,2.39,8.98,-0.24,5529.31,-4.73,,10-31
000545,金浦钛业,-0.05,400.0,-0.29,,0.07,-790.56,307.16,,10-31
000546,金圆股份,0.05,-292.83,0.79,5.95,0.2,774.67,-292.59,,10-22
000547,航天发展,0.1,66.67,2.56,4.27,0.03,6179.35,332.11,,10-28
000548,湖南投资,0.08,-34.71,2.89,2.76,0.2,3943.54,-34.8,,10-29
000550,江铃汽车,1.71,1.79,8.02,22.03,0.5,147957.4,1.83,,10-27
000551,创元科技,0.21,23.53,4.76,4.44,0.04,5490.78,31.84,,10-25
000552,靖远煤电,0.33,17.86,2.97,12.59,0.31,5815.21,16.17,,10-25
000553,沙隆达A,0.06,125.56,1.92,3.18,0.19,3618.85,125.85,,10-25
000554,泰山石油,0.02,42.42,1.83,1.03,0.12,903.62,42.64,,10-26
000555,神州信息,0.0,-102.89,-1.43,,0.06,25.28,-102.89,,10-29
000557,西部创业,-0.01,-70.0,-0.42,,,-619.78,-70.5,,10-20
000558,莱茵体育,0.08,-39.74,1.25,6.73,-1.06,5200.29,2.45,,10-15
000559,万向钱潮,0.22,-17.18,2.35,9.15,0.19,34540.16,16.05,,10-31
000560,昆百大A,0.11,4.3,4.49,2.57,-0.34,1533.91,4.31,,10-26
000561,烽火电子,0.07,2.9,1.24,5.93,-0.19,4249.92,9.95,,10-22
000563,陕国投A,0.31,148.1,2.25,14.21,-0.15,11000.2,148.15,,10-19
000564,供销大集,0.18,10.11,2.77,7.61,0.31,5468.07,10.08,,10-25
000565,渝三峡A,0.09,-18.18,3.95,2.16,-0.47,1484.51,-22.99,,10-28
000566,海南海药,0.66,318.68,5.46,24.12,0.01,14262.69,327.38,,10-29
000567,海德股份,0.02,-91.0,1.33,1.21,-0.3,241.17,-91.03,,10-25
000568,泸州老窖,1.44,27.43,4.48,32.25,1.29,200771.76,27.02,,10-29
000570,苏常柴A,0.09,-43.75,3.27,,-0.31,4850.07,-45.33,,10-24
000571,新大洲A,0.15,13.24,1.69,8.4,0.09,11079.45,13.27,,10-24
000572,海马汽车,0.14,-46.86,3.88,3.67,,23086.53,-16.43,,10-27
000573,粤宏远A,0.04,26.01,2.24,1.97,0.42,2716.53,26.22,,10-29
000576,广东甘化,-0.13,85.71,0.87,-13.71,0.34,-4130.93,77.68,,10-31
000581,威孚高科,1.51,38.53,8.31,19.22,0.27,85563.68,38.71,,10-26
000582,北部湾港,0.23,7.98,2.58,9.35,0.55,3272.91,7.92,,10-27
000584,友利控股,0.05,-74.36,4.07,1.34,0.78,2208.71,-74.35,,10-31
000585,东北电气,0.02,-278.49,0.37,4.56,-0.03,1453.36,-278.6,,10-24
000586,汇源通信,0.04,72.0,0.9,4.88,-0.16,826.19,71.98,,10-22
000587,金洲慈航,0.85,-950.0,1.45,216.73,-0.3,47502.83,-2546.17,,10-26
000589,黔轮胎A,0.16,-63.64,4.3,2.93,-1.73,5966.66,-46.18,,10-26
000590,启迪古汉,0.25,99.76,1.62,16.43,0.16,4992.86,99.69,,10-26
000591,太阳能,0.07,-39.25,1.42,4.53,0.12,1779.02,-14.97,,10-20
000592,平潭发展,0.03,-48.12,1.56,1.7,-0.19,1710.56,-41.54,,10-31
000593,大通燃气,0.12,166.67,1.38,9.05,0.19,2670.69,166.26,,10-27
000595,*ST宝实,0.01,-101.23,0.96,0.51,-0.16,105.05,-101.2,,10-24
000596,古井贡酒,1.48,142.62,10.11,19.5,1.17,35049.95,145.4,,10-25
000597,东北制药,-0.39,-173.67,5.7,-6.61,-0.63,-12996.18,-173.72,,10-21
000598,兴蓉环境,0.4,0.0,3.12,11.84,0.6,46383.65,158.83,,10-25
000599,青岛双星,0.07,356.25,2.88,2.56,0.2,3820.58,350.1,,10-21
000600,建投能源,-0.03,-190.91,3.1,-0.97,0.26,-2763.24,-192.46,,10-24
000601,韶能股份,0.13,19.98,3.29,4.08,0.68,12229.2,19.96,,10-26
000603,盛达矿业,-0.05,92.0,0.49,-9.24,-0.05,-672.24,88.54,,10-25
000605,渤海股份,-0.01,-269.44,0.56,-2.14,-0.01,-113.39,-269.57,,10-27
000606,神州易桥,0.07,627.17,1.49,4.28,-0.02,2714.27,630.19,,10-24
000607,华媒控股,0.0,-102.43,0.69,0.51,0.03,176.66,-102.45,,10-22
000608,阳光股份,0.26,-60.61,3.41,7.89,-0.66,19410.2,-60.87,,10-31
000609,绵石投资,0.52,-9698.15,3.28,17.14,0.74,15449.99,-9682.36,,10-29
000610,西安旅游,0.11,15.32,2.18,5.1,0.47,2161.92,15.27,,10-22
000611,*ST天首,0.0,-94.84,1.96,0.16,-0.06,101.54,-94.93,,10-29
000612,焦作万方,0.74,7.53,5.03,16.07,0.43,35665.52,7.49,,10-22
000613,*ST东海A,-0.02,400.0,0.22,-6.45,0.0,-545.28,404.79,,10-28
000615,京汉股份,-0.28,115.38,3.06,-8.79,-0.19,-5984.49,116.17,,10-26
000616,海航投资,0.09,-10.0,2.81,3.16,-1.55,10577.08,9.63,,10-25
000617,中油资本,-0.01,-120.0,2.9,-0.46,-0.53,-384.09,-128.26,,10-20
000619,海螺型材,0.12,-68.32,5.44,2.23,-0.53,4358.2,-68.33,,10-15
000620,新华联,0.22,-4988.89,1.36,15.36,-0.9,30936.48,-22189.53,,10-25
000622,*ST恒立,-0.09,3.33,-1.13,,-0.09,-1311.27,2.84,,10-25
000623,吉林敖东,2.72,80.37,13.05,23.14,0.01,186925.06,116.45,,10-25
000625,长安汽车,0.19,-74.32,3.05,6.37,0.29,89761.38,-47.79,,10-28
000626,远大控股,0.38,189.88,2.12,19.59,4.52,7654.69,189.86,,10-29
000627,天茂集团,-0.04,-209.09,1.09,-3.18,0.06,-4839.89,-207.69,,10-31
000628,高新发展,-0.06,-1.56,0.7,-8.53,0.13,-1377.8,-1.85,,10-27
000629,*ST钒钛,0.0,-99.0,2.68,0.04,0.1,682.09,-99.02,,10-31
000630,铜陵有色,0.74,60.87,6.92,11.75,3.2,103522.6,73.52,,10-31
000631,顺发恒业,0.18,0.0,1.85,10.34,0.31,19079.78,2.44,,10-26
000632,三木集团,0.03,-4.14,1.22,2.7,-0.02,1509.21,-4.22,,10-22
000633,*ST合金,0.03,5.45,0.61,5.4,-0.18,1265.16,5.29,,10-29
000635,英力特,0.73,300.55,5.8,13.05,0.94,12830.91,301.23,,10-21
000636,风华高科,0.17,-39.29,3.41,4.64,0.16,11277.09,-40.47,,10-26
000637,茂化实华,0.03,-72.73,1.42,1.91,-0.2,1511.6,-72.92,,10-28
000638,万方发展,0.03,-43.77,1.33,2.27,-0.21,461.21,-43.93,,10-25
000639,西王食品,0.74,-2561.67,7.14,10.9,0.85,9271.6,-5023.45,,10-20
000650,仁和药业,0.31,0.13,1.6,20.31,0.15,19276.64,49.41,,10-26
