code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,,,,,,
000002,万科A,37.0339,4.8604,0.0976,1844.2623,0.091,1978.022
000002,万科A,37.0339,4.8604,0.0976,1844.2623,0.091,1978.0220000000002
000004,国农科技,17.4456,10.3178,2.2654,79.4562,0.2129,845.4674
000005,世纪星源,1.5144,118.859,0.2852,631.136,0.1909,942.9019999999999
000005,世纪星源,1.5144,118.859,0.2852,631.136,0.1909,942.902
000006,深振业A,277.3345,0.649,0.1831,983.0694,0.1692,1063.8298
000007,全新好,19.4886,9.2362,59.1576,3.0427,0.0984,1829.2683
000008,神州高铁,0.3466,519.3306,0.4913,366.3749,0.1247,1443.4643
000009,中国宝安,1.8699,96.2618,0.24,750.0,0.1941,927.357
000010,美丽生态,0.7725,233.0097,0.1156,1557.0934,0.0951,1892.7445
000011,深物业A,36.5251,4.9281,0.1974,911.8541,0.25,720.0
000012,南玻A,7.5606,23.8076,6.7441,26.69,1.7336,103.8302
000014,沙河股份,376.222,0.4784,0.2018,891.9722,0.196,918.3673
000016,深康佳A,5.3363,33.7312,1.8965,94.9117,0.7634,235.7873
000017,深中华A,4.256,42.2932,9.9279,18.1307,1.1124,161.8123
000018,神州长城,0.7073,254.4889,7.31,24.6238,0.3722,483.611
000019,深深宝A,2.0525,87.6979,0.7189,250.3825,0.2367,760.4563
000020,深华发A,2.4171,74.4694,8.0533,22.3511,1.1662,154.3475
000021,深科技,3.3678,53.4474,6.1067,29.4758,0.8288,217.1815
000022,深赤湾A,4.4539,40.414,32.7833,5.4906,1.1932,150.8548
000023,深天地A,0.8167,220.3992,1.1447,157.2464,0.3738,481.5409
000025,特力A,137.8943,1.3053,12.4049,14.5104,0.4468,402.8648
000026,飞亚达A,5.1449,34.9861,0.4835,372.2854,0.5791,310.8271
000027,深圳能源,1.5123,119.024,2.8692,62.7353,0.4484,401.4273
000028,国药一致,2.4468,73.5655,4.599,39.1389,1.1381,158.1583
000029,深深房A,5.0059,35.9576,0.2828,636.4922,0.2257,797.5188
000030,富奥股份,2.5487,70.6242,4.6681,38.5596,0.7542,238.6635
000031,中粮地产,21.5948,8.3353,0.0981,1834.8624,0.0856,2102.8037
000032,深桑达A,3.1909,56.4104,2.3345,77.1043,0.5199,346.2204
000034,神州数码,4.1813,43.0488,5.2455,34.3151,1.6354,110.0648
000035,中国天楹,2.8997,62.0754,2.8560000000000003,63.0252,0.6609999999999999,272.3147
000036,华联控股,188.5558,0.9546,0.2157,834.4924,0.419,429.5943
000037,深南电A,3.921,45.9067,9.9673,18.0591,0.4351,413.698
000037,深南电A,3.9210000000000003,45.9067,9.9673,18.0591,0.4351,413.69800000000004
000038,深大通,1.6808,107.0919,1.22,147.541,0.2471,728.45
000039,中集集团,2.3936,75.2005,1.5242,118.0947,0.6026,298.7056
000040,东旭蓝天,1.8982,94.8267,0.7517,239.4572,0.2267,794.0009
000042,中洲控股,31.6948,5.6792,0.1253,1436.5523,0.1166,1543.7393
