code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,3.6709,0.0264,8.8863,0.0277,
000002,万科A,-0.2478,-0.0084,-1.6599,-0.011,-1.3011
000004,国农科技,0.3821,0.0532,7.3509,0.1717,17.4065
000005,世纪星源,1.8296,0.0142,,0.0302,3.0406
000006,深振业A,0.6144,0.038,5.7083,0.0561,7.8499
000007,全新好,-0.0492,-0.0058,,-0.0052,-0.5715
000008,神州高铁,-1.7378,-0.0671,,-1.7354,-173.5353
000009,中国宝安,-0.3609,-0.0237,-1.5945,-0.0386,-7.4254
000010,美丽生态,-0.0711,-0.0041,,-0.0066,-0.6743
000011,深物业A,-0.3951,-0.1271,-1.3566,-0.2056,-24.6745
000012,南玻A,0.1948,0.0299,0.9056,0.0636,12.3038
000014,沙河股份,-1.1027,-0.0353,,-0.0556,-8.0869
000016,深康佳A,0.0428,0.0086,,0.0115,1.2219
000017,深中华A,0.1358,0.0475,,0.0039,0.4294
000018,神州长城,0.2119,0.0035,,0.0123,1.5795
000019,深深宝A,-0.1305,-0.0134,,-0.0294,-3.2239
000020,深华发A,-0.1659,-0.0509,-11.3947,-0.0796,-13.9296
000021,深科技,0.0023,0.0017,0.3198,0.0045,0.4631
000022,深赤湾A,0.4317,0.0286,1.0458,0.0767,8.1524
000023,深天地A,0.1211,0.0192,8.5208,0.0303,3.1888
000025,特力A,-0.0605,-0.0099,-15.4702,-0.015,-2.8266
000026,飞亚达A,-0.0747,-0.0199,-1.2363,-0.0459,-5.6398
000027,深圳能源,0.3575,0.0356,3.1503,0.0813,15.5488
000028,国药一致,-0.0899,-0.0484,-3.5629,-0.0595,-6.1681
000029,深深房A,0.1833,0.0137,2.0025,0.0226,4.6976
000030,富奥股份,2.9351,0.0005,,0.0005,0.0469
000031,中粮地产,-4.3367,-0.0785,-19.3555,-0.1126,-16.6914
000032,深桑达A,-0.1883,-0.0535,-5.9492,-0.1157,-11.6503
000033,*ST新都,0.3388,0.0123,,0.0275,11.7585
000034,神州数码,-0.0679,-0.0407,-1.2847,-0.0689,-7.134
000035,中国天楹,0.1063,0.0002,0.0296,0.0001,0.0089
000036,华联控股,-0.3517,-0.0141,-1.662,-0.0308,-4.116
000037,*ST南电A,-0.0245,-0.0021,,-0.0032,-0.3409
000038,深大通,0.4649,0.0082,,0.0126,1.4779
000039,中集集团,-0.3517,-0.0939,-4.618,-0.1386,-16.3964
000040,东旭蓝天,-2.3394,-0.1319,-2.9442,-0.2233,-25.9219
000042,中洲控股,0.2323,0.0235,1.0578,0.0376,6.0152
000043,中航地产,-0.149,-0.0084,,-0.0119,-1.6462
000045,深纺织A,-0.05,-0.0062,-0.7209,-0.0351,-8.2786
000046,泛海控股,-5.8476,-0.0247,,-0.039,-8.7056
000048,康达尔,0.0223,0.0073,5.2974,0.0068,0.7865
000049,德赛电池,0.0356,0.0143,0.4819,0.0207,2.099
000050,深天马A,0.0049,0.0006,0.4213,0.0009,0.2341
000055,方大集团,-0.3542,-0.0482,-5.9572,-0.1139,-11.8896
000056,皇庭国际,-17.0463,-0.0371,,-0.0335,-3.5653
000058,深赛格,0.0737,0.0047,0.515,0.026,2.8311
000059,华锦股份,0.2451,0.08,5.3054,0.1081,19.534
000060,中金岭南,0.0708,0.0107,1.716,0.0174,2.4028
000061,农产品,-1.1237,-0.0423,-14.3089,-0.0743,-8.6967
000062,深圳华强,-0.1328,-0.0043,-1.1171,-0.0077,-3.4227
000063,中兴通讯,-0.3664,-0.0614,-33.9025,-0.0852,-10.2849
000065,北方国际,-3.8378,-0.1718,-48.431,-0.2559,-26.1932
000066,中国长城,0.0973,0.0587,9.2128,0.0905,9.5619
000068,华控赛格,-2.9379,-0.0089,,-0.022,-2.2678
000069,华侨城A,-1.9239,-0.0793,-14.8648,-0.1092,-19.2958
000070,特发信息,-0.208,-0.0312,-6.056,-0.0659,-9.5747
000078,海王生物,0.0302,0.0094,1.1623,0.012,1.2222
000088,盐田港,0.4999,0.0096,0.3327,0.1165,37.1937
000089,深圳机场,0.4309,0.0315,1.2062,0.3004,30.3607
000090,天健集团,0.0552,0.0079,0.5748,0.0142,1.6672
000096,广聚能源,-0.1653,-0.0338,,-0.4414,-56.2154
000099,中信海直,-0.1188,-0.0092,-0.6995,-0.0261,-13.192
000100,TCL集团,0.0489,0.0121,1.8127,0.0184,2.2845
000150,宜华健康,0.1292,0.0014,1.1536,0.0049,1.5026
000151,中成股份,-0.3405,-0.0496,-3.2253,-0.2518,-25.7574
000153,丰原药业,0.0436,0.0119,3.0627,0.0287,3.1147
000155,*ST川化,-0.0307,-0.0065,-2.655,-0.0139,-2.0897
000156,华数传媒,-0.0058,-0.0034,-4.4851,-0.0017,-0.1864
000157,中联重科,-0.1209,-0.0187,-0.6386,-0.0341,-4.4649
000158,常山股份,-0.222,-0.05,-19.6103,-0.0947,-9.6047
000159,国际实业,-0.2484,-0.011,-1.8968,-0.0246,-3.583
000301,东方市场,0.7499,0.0387,9.7675,0.1331,17.3557
000333,美的集团,-0.0208,-0.0085,-0.7002,-0.012,-1.3418
000338,潍柴动力,-0.0344,-0.0106,-0.2856,-0.0184,-2.0567
000400,许继电气,-0.5195,-0.0494,-16.5336,-0.0938,-11.0016
000401,冀东水泥,-0.0248,-0.0018,-15.3124,-0.0025,-0.56
000402,金融街,0.075,0.0018,0.1557,0.0027,0.4985
000403,ST生化,0.1314,0.0169,1.5888,0.0241,3.2719
000404,华意压缩,-0.019,-0.0067,-15.1469,-0.0086,-0.8948
000407,胜利股份,0.0501,0.0096,10.2541,0.0166,1.7162
000408,*ST金源,0.1529,0.0505,8.7977,0.0833,8.7443
000409,山东地矿,,-0.0137,,-0.0541,-5.4517
000410,沈阳机床,0.0138,0.003,0.7554,0.0035,0.3822
000411,英特集团,-0.2869,-0.1614,-20.7111,-0.1912,-19.3573
000413,东旭光电,-0.4563,-0.0136,,-0.0379,-3.7973
000415,渤海金控,-1.9088,-0.0219,,-0.0277,-3.0776
000416,民生控股,0.0381,0.0092,0.5849,0.0449,4.5157
000417,合肥百货,0.1261,0.0679,1.2785,0.1105,11.2147
000418,小天鹅A,-0.1921,-0.0809,-4.4837,-0.1355,-13.6221
000419,通程控股,0.0686,0.022,2.0527,0.0313,3.8423
000420,吉林化纤,0.0395,0.0083,1.3983,0.0116,1.3921
000421,南京公用,0.2445,0.0304,,0.0471,6.6749
000422,湖北宜化,0.0797,0.0138,1.3372,0.0184,3.5111
000423,东阿阿胶,0.1431,0.0264,0.3709,0.139,15.1923
000425,徐工机械,-0.1463,-0.0527,-1.3967,-0.1003,-10.0562
000426,兴业矿业,-0.2988,-0.0327,,-0.1051,-12.9958
000428,华天酒店,0.0426,0.0037,0.7779,0.0056,1.3357
000429,粤高速A,0.5965,0.0137,1.9886,0.0245,9.3034
000430,张家界,-0.9028,-0.0336,,-0.0303,-3.033
000488,晨鸣纸业,0.0558,0.0063,0.9307,0.0107,1.6688
000498,山东路桥,,-3.5084,,-60.3871,-6038.7149
000501,鄂武商A,0.1429,0.0662,2.9908,0.0898,9.6542
000502,绿景控股,6.2337,0.0336,,0.0474,4.7444
000503,海虹控股,-0.5714,-0.0161,-25.0808,-0.1176,-12.0286
000504,*ST生物,-0.0449,-0.0045,,-0.0101,-1.0214
000505,*ST珠江,0.0078,0.0005,0.1563,0.0007,0.0898
000506,中润资源,-3.5973,-0.0893,-17.2321,-0.1083,-15.4068
000507,珠海港,1.6103,0.0527,,0.1272,34.9795
000509,华塑控股,-0.4104,-0.0618,,-0.0586,-6.1902
000510,金路集团,-0.1509,-0.0353,,-0.0707,-7.3453
000511,*ST烯碳,-2.5793,-0.0509,-25.6703,-0.0897,-43.9833
000513,丽珠集团,0.1579,0.0307,0.8899,0.11,11.5048
000514,渝开发,-13.4275,-0.1669,-528.7707,-0.3594,-88.4038
000516,国际医学,0.0882,0.0276,1.7465,0.0465,5.7299
000517,荣安地产,-2.1941,-0.073,-11.0709,-0.0965,-14.8654
000518,四环生物,-0.7603,-0.0472,-13.7948,-0.5014,-50.5794
000519,中兵红箭,-0.2088,-0.0396,-31.032,-0.1312,-13.6336
000520,长航凤凰,-0.0625,-0.0045,,-0.0051,-1.2578
000521,美菱电器,-0.1899,-0.0547,-10.8533,-0.0863,-9.1997
000523,广州浪奇,-0.1864,-0.0548,-30.8916,-0.1885,-19.8976
000524,岭南控股,0.1903,0.0185,3.0861,0.1068,18.4632
000525,红太阳,-0.2169,-0.0462,-71.8847,-0.0569,-5.8468
000526,*ST紫学,-9.8987,-0.0581,,-0.3187,-32.1837
000528,柳工,-0.2348,-0.0671,-2.2779,-0.1187,-12.915
000529,广弘控股,-0.3519,-0.1028,-8.0158,-0.4138,-41.4389
000530,大冷股份,0.0827,0.0107,1.9038,0.0272,2.994
000531,穗恒运A,0.2195,0.0234,4.4206,0.0377,6.5165
000532,力合股份,-0.0694,-0.0029,-1.7764,-0.0143,-3.2299
000533,万家乐,0.0229,0.0053,2.1543,0.0095,0.9604
000534,万泽股份,0.3956,0.0129,,0.0257,2.8922
000536,华映科技,0.05,0.0107,0.5131,0.0333,3.6918
000537,广宇发展,1.1124,0.0392,3.5584,0.0586,6.4886
000538,云南白药,-0.1663,-0.0498,-1.8125,-0.1145,-12.0995
000539,粤电力A,0.0804,0.0061,,0.0095,1.8717
000540,中天金融,-0.8687,-0.0457,-5.5246,-0.0541,-8.6423
000541,佛山照明,0.0772,0.0126,0.5771,0.127,13.5287
000543,皖能电力,-0.0459,-0.0034,,-0.0056,-1.1496
000544,中原环保,-0.4902,-0.0678,-2.9573,-0.1949,-34.1927
000545,金浦钛业,-0.062,-0.0056,,-0.0048,-0.4785
000546,金圆股份,-0.0872,-0.0142,-0.4513,-0.0232,-3.0104
