code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,,,,,,
000002,万科A,104.8766,3.4326,0.4063,886.0448,0.3792,949.3671
000004,国农科技,167.6045,2.1479,1.4667,245.449,1.2487,288.2998
000005,世纪星源,4.0856,88.1144,0.9275,388.1402,0.562,640.5694
000006,深振业A,300.3497,1.1986,0.2956,1217.862,0.3117,1154.9567
000007,全新好,2.3401,153.8396,1.6911,212.8792,0.1465,2457.3379
000008,神州高铁,1.5574,231.1545,1.9859,181.278,0.6183,582.2416
000009,中国宝安,5.2849,68.1186,0.635,566.9291,0.4815,747.6636
000010,美丽生态,2.6595,135.3638,0.4716,763.3588,0.3254,1106.3307
000011,深物业A,58.553,6.1483,0.3454,1042.2698,0.4432,812.2744
000012,南玻A,16.6041,21.6814,15.8468,22.7175,3.8532,93.4288
000014,沙河股份,217.5414,1.6549,0.307,1172.6384,0.3376,1066.3507
000016,深康佳A,9.3185,38.6328,4.8866,73.6709,1.6939,212.5273
000017,深中华A,13.1657,27.3438,35.1864,10.2312,3.2521,110.6977
000018,神州长城,1.535,234.5277,13.8088,26.0703,0.8273,435.1505
000019,深深宝A,3.9469,91.2108,1.2921,278.6162,0.5199,692.4409
000020,深华发A,4.9578,72.6129,14.4456,24.9211,0.9449,380.9927
000021,深科技,7.7974,46.1692,15.3541,23.4465,1.6979,212.0266
000022,深赤湾A,10.4979,34.2926,65.5073,5.4956,2.4044,149.7255
000023,深天地A,1.5149,237.6394,2.0148,178.6778,0.7288,493.9627
000025,特力A,959.5934,0.3752,16.8474,21.3683,0.9207,391.0068
000026,飞亚达A,9.7935,36.7591,0.8669,415.2728,1.002,359.2814
000027,深圳能源,3.5604,101.1122,5.6495,63.7225,0.7797,461.716
000028,国药一致,5.9745,60.2561,11.1348,32.3311,2.8551,126.0902
000029,深深房A,21.3005,16.901,0.86,418.6047,0.6911,520.9087
000030,富奥股份,4.6487,77.441,7.7967,46.1734,1.4423,249.6013
000031,中粮地产,96.5449,3.7288,0.3468,1038.0623,0.3538,1017.524
000032,深桑达A,9.2038,39.1143,5.7214,62.9217,1.3684,263.081
000033,新都退,18.126,19.861,17.2581,20.8598,0.3092,1164.295
000034,神州数码,12.199,29.5106,16.4777,21.8477,5.0817,70.8424
000035,中国天楹,6.3164,56.9945,6.2057,58.0112,1.3324,270.1891
000036,华联控股,863.8492,0.4167,0.1456,2472.5275,0.3362,1070.7912
000037,*ST南电A,5.5019,65.4319,3.8305,93.9825,0.5838,616.6495
000037,深南电A,5.5019,65.4319,3.8305,93.9825,0.5838,616.6495
000038,深大通,4.5192,79.6601,1.0305,349.345,0.482,746.888
000039,中集集团,4.6061,78.1572,2.4527,146.777,1.0551,341.1999
000040,东旭蓝天,6.9922,51.4859,1.0262,350.8088,0.3873,929.512
000042,中洲控股,93.4154,3.8538,0.336,1071.4286,0.3587,1003.6242
000043,中航地产,13.1343,27.4092,0.5941,605.9586,0.4848,742.5743
000045,深纺织A,5.9466,60.5388,3.8103,94.4807,0.4943,728.3027
000046,泛海控股,23.1414,15.5565,0.1839,1957.5856,0.1646,2187.1203
000048,康达尔,36.1571,9.9566,2.7922,128.9306,1.378,261.2482
000049,德赛电池,4.308,83.5655,9.4967,37.9079,2.3074,156.0198
000050,深天马A,5.347,67.3275,6.9418,51.8597,1.0421,345.4563
000055,方大集团,2.2429,160.5065,1.5553,231.4666,0.9383,383.6726
000056,皇庭国际,7.2466,49.6785,192.9518,1.8658,0.2926,1230.3486
000058,深赛格,9.0203,39.91,1.0989,327.6003,0.514,700.3891
000059,华锦股份,200.7375,1.7934,6.0389,59.6135,2.7717,129.8842
000060,中金岭南,33.9876,10.5921,6.6906,53.8068,2.7512,130.852
000061,农产品,26.9031,13.3814,2.8374,126.8767,0.6911,520.9087
000062,深圳华强,6.2379,57.7117,4.6448,77.506,1.6499,218.195
000063,中兴通讯,3.9506,91.1254,3.0123,119.51,0.9727,370.1038
000065,北方国际,5.5588,64.7622,12.5482,28.6894,1.1209,321.1705
000066,中国长城,11.5528,31.1613,13.7575,26.1675,2.0013,179.8831
000068,华控赛格,2.5172,143.016,23.1506,15.5504,0.5119,703.2624
000069,华侨城A,81.4857,4.418,0.2783,1293.5681,0.3772,954.4008
000070,特发信息,,,,,,
000070,特发信息,3.741,96.231,3.6142,99.6071,1.4741,244.2168
000078,海王生物,2.1629,166.4432,9.0809,39.6436,1.0676,337.2049
000088,盐田港,9.8368,36.5973,,,0.1849,1946.9984
000089,深圳机场,9.7383,36.9674,447.2615,0.8049,1.192,302.0134
000090,天健集团,11.087,32.4705,0.5003,719.5683,0.4254,846.2623
000096,广聚能源,311.5231,1.1556,34.0097,10.5852,0.6866,524.3227
000099,中信海直,2.7757,129.697,2.6734,134.66,0.8233,437.2647
000100,TCL集团,7.8382,45.9289,8.0966,44.4631,1.6422,219.2181
000150,宜华健康,5.0491,71.2998,0.7842,459.0666,0.3814,943.8909
000151,中成股份,40.9129,8.7992,17.7685,20.2606,0.8917,403.7232
000153,丰原药业,4.309,83.5461,5.4812,65.679,1.9146,188.0288
000155,*ST川化,5.7454,62.6588,,,1.1111,324.0032
000156,华数传媒,6.2615,57.4942,30.3716,11.8532,0.3922,917.899
