code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,,,,,,
000002,万科A,7.3989,48.6559,0.0565,6371.6814,0.0649,5546.9954
000004,国农科技,1.2869,279.742,0.1068,3370.7865,0.0802,4488.7781
000005,世纪星源,0.4215,854.0925,0.1087,3311.8675,0.078,4615.3846
000006,深振业A,8840.4187,0.0407,0.0631,5705.2298,0.1531,2351.4043
000007,全新好,19.3393,18.6149,2.5145,143.1696,0.1441,2498.2651
000008,神州高铁,13.0059,27.6797,,,0.0632,5696.2025
000009,中国宝安,3.303,108.9918,0.1459,2467.4435,0.1195,3012.5523
000010,美丽生态,0.277,1299.639,0.2662,1352.3666,0.1483,2427.5118
000011,深物业A,1.0214,352.4574,0.0444,8108.1081,0.0497,7243.4608
000012,南玻A,3.2898,109.4291,1.8584,193.715,0.46,782.6087
000014,沙河股份,1.0845,331.9502,0.0043,83720.9302,0.0078,46153.8462
000016,深康佳A,3.1049,115.9458,0.9058,397.4387,0.4182,860.8321
000017,深中华A,99.9714,3.601,1.1765,305.9924,0.5609,641.8256
000018,神州长城,3.2635,110.311,1.2771,281.8887,0.1831,1966.1387
000019,深深宝A,0.6752,533.1754,0.6886,522.7999,0.222,1621.6216
000020,深华发A,0.8829,407.7472,0.82,439.0244,0.327,1100.9174
000021,深科技,2.4705,145.7195,19.0434,18.9042,1.0944,328.9474
000022,深赤湾A,2.2133,162.6531,7.149,50.3567,0.4657,773.0298
000023,深天地A,0.594,606.0606,0.4452,808.6253,0.2212,1627.4864
000025,特力A,6.727,53.5157,2.577,139.6973,0.6815,528.2465
000026,飞亚达A,6.1871,58.1856,0.3365,1069.8366,0.3533,1018.9641
000027,深圳能源,2.3779,151.3941,2.1899,164.3911,0.3507,1026.5184
000028,国药一致,1.3477,267.1218,2.9278,122.9592,0.7433,484.3267
000029,深深房A,10.0456,35.8366,0.1278,2816.9014,0.1086,3314.9171
000030,富奥股份,,,0.0,,0.0485,7422.6804
000031,中粮地产,5.9038,60.9777,0.0878,4100.2278,0.0544,6617.6471
000032,深桑达A,4.3821,82.1524,0.7438,484.0011,0.4463,806.6323
000033,*ST新都,1.0339,348.1962,6.7695,53.1797,0.3904,922.1311
000034,神州数码,3.465,103.8961,1.2291,292.8972,0.3367,1069.2011
000035,中国天楹,0.3034,1186.5524,2.8399,126.765,0.1241,2900.8864
000036,华联控股,6.0036,59.964,1.534,234.6806,0.5114,703.9499
000037,*ST南电A,1.435,250.8711,2.4143,149.1115,0.5496,655.0218
000038,深大通,,,,,0.0,
000039,中集集团,1.2584,286.0776,1.2692,283.6432,0.449,801.7817
000040,东旭蓝天,8.1502,44.1707,0.0845,4260.355,0.0714,5042.0168
000042,中洲控股,1.8224,197.5417,0.0155,23225.8065,0.0251,14342.6295
000043,中航地产,1.5875,226.7717,0.0947,3801.4784,0.0935,3850.2674
000045,深纺织A,2.5803,139.5187,2.1905,164.346,0.4784,752.5084
000046,泛海控股,5.8005,62.0636,0.0187,19251.3369,0.0288,12500.0
000048,康达尔,9.3182,38.6341,0.5011,718.4195,0.3953,910.7007
000049,德赛电池,0.7463,482.3797,1.2282,293.1119,0.3301,1090.5786
000050,深天马A,0.8341,431.6029,0.8339,431.7064,0.1963,1833.9277
000055,方大集团,0.5627,639.7725,1.2597,285.7823,0.2566,1402.9618
000056,皇庭国际,3.9712,90.6527,0.0027,133333.3333,0.0038,94736.8421
000058,深赛格,0.5898,610.3764,7.669,46.9422,0.1395,2580.6452
000059,华锦股份,37.3679,9.6339,2.4169,148.9511,0.2048,1757.8125
000060,中金岭南,8.7414,41.1833,0.4844,743.1874,0.3824,941.4226
000061,农产品,3.8075,94.5502,2.1245,169.4516,0.2223,1619.4332
000062,深圳华强,1.9312,186.4126,1.1051,325.7624,0.4553,790.6875
000063,中兴通讯,1.1381,316.3167,1.0426,345.2906,0.2756,1306.2409
000065,北方国际,0.3111,1157.1842,0.4241,848.8564,0.1262,2852.6149
000066,中国长城,3.3071,108.8567,3.0726,117.1646,0.8961,401.7409
000068,华控赛格,1.8672,192.8021,3.2958,109.2299,0.7964,452.0342
000069,华侨城A,12.0906,29.7752,0.1349,2668.6434,0.1069,3367.6333
000070,特发信息,0.446,807.1749,0.5978,602.2081,0.1691,2128.9178
000078,海王生物,0.9329,385.8935,1.8458,195.0374,0.2598,1385.6813
000088,盐田港,1.6285,221.0623,42.0325,8.5648,0.0538,6691.4498
000089,深圳机场,1.9379,185.7681,70.3681,5.116,0.2304,1562.5
000090,天健集团,1.7322,207.8282,0.1931,1864.319,0.1407,2558.6354
000096,广聚能源,3.2732,109.9841,10.6013,33.9581,0.6072,592.8854
000099,中信海直,1.2007,299.8251,0.5133,701.3442,0.19,1894.7368
000100,TCL集团,2.1501,167.4341,1.4989,240.1761,0.5556,647.9482
000150,宜华健康,137.4397,2.6193,0.0135,26666.6667,0.0213,16901.4085
000151,中成股份,1.2028,299.3016,0.4643,775.3608,0.0925,3891.8919
000153,丰原药业,0.8818,408.2558,1.3571,265.2715,0.3831,939.7024
000155,*ST川化,13.83,26.0304,1.3537,265.9378,0.8741,411.8522
000156,华数传媒,4.2388,84.9297,4.3126,83.4763,0.5505,653.951
000157,中联重科,1.2483,288.3922,0.5786,622.1915,0.3428,1050.175
000158,常山股份,4.1977,85.7613,0.7502,479.872,0.3368,1068.8836
000159,国际实业,27.0759,13.296,0.2506,1436.5523,0.203,1773.399
000166,申万宏源,,,,,,
000301,东方市场,1.6979,212.0266,0.1135,3171.8062,0.1031,3491.7556
000333,美的集团,4.7863,75.2147,1.4459,248.9799,0.7821,460.2992
000338,潍柴动力,3.1204,115.3698,1.5059,239.0597,0.5485,656.3355
000400,许继电气,0.2509,1434.8346,0.1924,1871.1019,0.0901,3995.5605
000401,冀东水泥,4.8594,74.0832,0.8382,429.4918,0.2078,1732.435
000402,金融街,1.8507,194.521,0.0748,4812.8342,0.0538,6691.4498
000403,ST生化,1.043,345.1582,0.403,893.3002,0.2741,1313.3893
000404,华意压缩,2.0169,178.4917,1.6563,217.3519,0.635,566.9291
000407,胜利股份,5.5159,65.2659,0.5352,672.6457,0.3809,945.13
000408,*ST金源,1.6261,221.3886,3.4952,102.9984,0.237,1518.9873
000409,山东地矿,,,,,,
000410,沈阳机床,1.6644,216.2942,0.4334,830.6414,0.2406,1496.2594
000411,英特集团,1.439,250.1737,3.6032,99.9112,0.818,440.0978
000413,东旭光电,0.5309,678.0938,1.4999,240.016,0.2446,1471.7907
000415,渤海金控,0.0457,7877.4617,0.0342,10526.3158,0.0098,36734.6939
000416,民生控股,1343.2943,0.268,5.4365,66.2191,0.297,1212.1212
000417,合肥百货,63.8055,5.6421,3.8067,94.5701,0.9233,389.9058
000418,小天鹅A,2.4816,145.0677,1.2606,285.5783,0.4391,819.8588
000419,通程控股,45.6904,7.8791,1.9021,189.2645,0.6153,585.0804
000420,吉林化纤,9.9277,36.2622,0.7281,494.4376,0.4759,756.4614
000421,南京公用,4.298,83.7599,0.5162,697.4041,0.329,1094.2249
000422,湖北宜化,15.2374,23.6261,1.1916,302.1148,0.5897,610.4799
000423,东阿阿胶,4.4574,80.7646,1.4952,240.7705,0.4129,871.8818
000425,徐工机械,1.5125,238.0165,0.8882,405.3141,0.3895,924.2619
000426,兴业矿业,0.7858,458.1318,1.9048,188.9962,0.2809,1281.5949
000428,华天酒店,3.3132,108.6563,0.1804,1995.5654,0.1743,2065.4045
000429,粤高速A,6.9637,51.6967,671.8948,0.5358,0.5182,694.7125
000430,张家界,4.7986,75.0219,5.1658,69.6891,0.675,533.3333
000488,晨鸣纸业,2.4638,146.1158,1.6043,224.3969,0.6071,592.983
000498,山东路桥,0.0226,15929.2035,0.8957,401.9203,0.0062,58064.5161
000501,鄂武商A,214.2164,1.6805,6.6781,53.9075,1.0613,339.2066
000502,绿景控股,6.27,57.4163,0.0297,12121.2121,0.0376,9574.4681
000503,海虹控股,0.8952,402.1448,13.0715,27.5408,0.0624,5769.2308
000504,*ST生物,0.5414,664.9427,1.1607,310.1577,0.2816,1278.4091
000505,*ST珠江,7.3651,48.8792,0.0471,7643.3121,0.0405,8888.8889
000506,中润资源,,,,,1.5597,230.8136
000507,珠海港,4.945,72.8008,1.0726,335.633,0.5162,697.4041
000509,华塑控股,0.85,423.5294,0.8885,405.1773,0.303,1188.1188
000510,金路集团,19.9321,18.0613,1.2694,283.5986,0.6173,583.1848
000511,*ST烯碳,9.4775,37.9847,0.1035,3478.2609,0.1748,2059.4966
000513,丽珠集团,1.437,250.5219,0.977,368.4749,0.3191,1128.173
