code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,,,,,,
000002,万科A,3.163,113.816,0.017,21176.4706,0.0211,17061.6114
000004,国农科技,3.1589,113.9637,0.0546,6593.4066,0.0633,5687.2038
000005,世纪星源,5.7617,62.4816,0.6466,556.7584,0.046,7826.087
000006,深振业A,15.0625,23.9004,0.0304,11842.1053,0.0336,10714.2857
000007,全新好,1.1654,308.9068,0.3427,1050.4815,0.0655,5496.1832
000008,神州高铁,13.5384,26.591,4.3508,82.7434,0.3308,1088.2709
000009,中国宝安,0.941,382.5717,0.09,4000.0,0.0802,4488.7781
000010,美丽生态,0.3477,1035.3753,0.1348,2670.6231,0.0471,7643.3121
000011,深物业A,7.7767,46.2921,0.0465,7741.9355,0.0628,5732.4841
000012,南玻A,7.2954,49.3462,2.4161,149.0005,0.6289,572.428
000014,沙河股份,15.3556,23.4442,0.0147,24489.7959,0.0512,7031.25
000016,深康佳A,1.8714,192.3693,0.9941,362.1366,0.3215,1119.7512
000017,深中华A,4.8448,74.3065,1.8436,195.2701,0.1713,2101.5762
000019,深深宝A,0.7392,487.013,0.1578,2281.3688,0.0881,4086.2656
000020,深华发A,0.8876,405.5881,2.3239,154.912,0.3508,1026.2258
000021,深科技,2.3149,155.5143,7.3372,49.065,0.372,967.7419
000022,深赤湾A,1.84,195.6522,9.9918,36.0295,0.3838,937.9885
000023,深天地A,0.3829,940.1933,0.4862,740.436,0.1703,2113.9166
000025,特力A,24.6186,14.6231,1.8636,193.1745,0.7251,496.4832
000026,飞亚达A,2.2997,156.5422,0.2472,1456.3107,0.3012,1195.2191
000027,深圳能源,1.366,263.5432,1.8561,193.9551,0.2824,1274.7875
000028,国药一致,0.9785,367.9101,2.723,132.2071,0.5492,655.4989
000029,深深房A,18.7595,19.1903,0.0747,4819.2771,0.0825,4363.6364
000030,富奥股份,1.121,321.1418,1.6816,214.0818,0.3885,926.6409
000031,中粮地产,6.3777,56.4467,0.0161,22360.2484,0.0261,13793.1034
000032,深桑达A,4.1888,85.9435,0.9353,384.9032,0.3611,996.9538
000033,*ST新都,1.775,202.8169,6.8219,52.7712,0.2145,1678.3217
000034,神州数码,5.8071,61.9931,1.4825,242.8331,0.399,902.2556
000036,华联控股,8.3651,43.0359,0.0114,31578.9474,0.0145,24827.5862
000037,*ST南电A,0.199,1809.0452,0.1984,1814.5161,0.0489,7361.9632
000038,深大通,11.7823,30.5543,0.0577,6239.1681,0.0606,5940.5941
000039,中集集团,1.1278,319.2055,0.6406,561.9732,0.2845,1265.3779
000040,东旭蓝天,23.8362,15.1031,0.0225,16000.0,0.0358,10055.8659
000042,中洲控股,105.1865,3.4225,0.0875,4114.2857,0.1332,2702.7027
000043,中航地产,2.0076,179.3186,0.0647,5564.1422,0.0674,5341.2463
000045,深纺织A,1.8243,197.336,0.9465,380.3487,0.1403,2565.9301
000046,泛海控股,0.7989,450.6196,0.0093,38709.6774,0.0165,21818.1818
000048,康达尔,10.4622,34.4096,0.89,404.4944,0.4793,751.0953
000049,德赛电池,0.7972,451.5805,2.3879,150.7601,0.4475,804.4693
000050,深天马A,1.1726,307.0101,1.9387,185.6914,0.4417,815.0328
000055,方大集团,0.3943,913.0104,0.6764,532.2295,0.1929,1866.2519
000056,皇庭国际,2.468,145.8671,0.1886,1908.8017,0.0274,13138.6861
000058,深赛格,0.9116,394.91,0.9926,362.6839,0.1282,2808.1123
000059,华锦股份,73.0769,4.9263,1.459,246.7443,0.9073,396.7817
000060,中金岭南,10.5268,34.1984,1.7554,205.0815,0.8345,431.396
000061,农产品,7.4904,48.0615,77.6594,4.6356,0.1302,2764.977
000062,深圳华强,34.8747,10.3227,0.0932,3862.6609,0.1751,2055.968
000063,中兴通讯,0.796,452.2613,0.9418,382.2468,0.2456,1465.798
000065,北方国际,0.6415,561.1847,0.7795,461.8345,0.1383,2603.0369
000066,中国长城,1.4043,256.3555,1.7126,210.2067,0.5735,627.7245
000068,华控赛格,0.0589,6112.0543,1088.7868,0.3306,0.0532,6766.9173
000069,华侨城A,13.4526,26.7606,0.0576,6250.0,0.0959,3753.9103
000070,特发信息,0.5218,689.9195,0.4958,726.0992,0.2074,1735.7763
000078,海王生物,0.6675,539.3258,2.2689,158.6672,0.3379,1065.404
000088,盐田港,2.7829,129.3615,,,0.0728,4945.0549
000089,深圳机场,1.6587,217.0374,194.4772,1.8511,0.4044,890.2077
000090,天健集团,3.1695,113.5826,0.1593,2259.887,0.122,2950.8197
000096,广聚能源,88.342,4.0751,7.6198,47.2453,0.2275,1582.4176
000099,中信海直,0.9785,367.9101,0.5674,634.473,0.2616,1376.1468
000100,TCL集团,1.9914,180.7773,1.6525,217.8517,0.446,807.1749
000150,宜华健康,0.422,853.0806,0.0029,124137.931,0.0054,66666.6667
000151,中成股份,22.8903,15.7272,2.5534,140.9885,0.107,3364.486
000153,丰原药业,1.2109,297.2995,1.4087,255.5548,0.4273,842.4994
000155,*ST川化,5.5821,64.4919,0.8442,426.4392,0.2652,1357.4661
000156,华数传媒,1.6195,222.2908,6.3033,57.1129,0.4495,800.8899
000157,中联重科,0.1827,1970.4433,0.3779,952.633,0.076,4736.8421
000158,常山股份,11.3716,31.6578,0.7324,491.5347,0.3743,961.7954
000159,国际实业,1.0655,337.8695,0.2273,1583.8099,0.0837,4301.0753
000166,申万宏源,,,,,,
000301,东方市场,3.8676,93.081,0.3511,1025.3489,0.1413,2547.7707
000333,美的集团,3.2738,109.964,2.1055,170.9808,0.5228,688.5998
000338,潍柴动力,2.4042,149.738,1.3917,258.6764,0.3266,1102.2658
000400,许继电气,0.2924,1231.1902,0.4356,826.4463,0.161,2236.0248
000401,冀东水泥,1.5759,228.4409,0.832,432.6923,0.2174,1655.9338
000402,金融街,6.2874,57.2574,0.034,10588.2353,0.038,9473.6842
000403,ST生化,72.2861,4.9802,0.1318,2731.4112,0.2897,1242.6648
000404,华意压缩,1.7374,207.2062,1.6607,216.7761,0.4155,866.426
000407,胜利股份,1.4524,247.8656,0.9093,395.9089,0.2853,1261.8297
000408,*ST金源,0.8836,407.4242,0.6761,532.4656,0.0665,5413.5338
000409,山东地矿,1.0737,335.2892,2.1743,165.5705,0.2185,1647.5973
000410,沈阳机床,0.3031,1187.7268,0.2617,1375.6209,0.1302,2764.977
000411,英特集团,1.3431,268.0366,2.7419,131.2958,0.7303,492.9481
000413,东旭光电,0.452,796.4602,0.9362,384.5332,0.0821,4384.8965
000415,渤海金控,2.5241,142.6251,558.7128,0.6443,0.1467,2453.9877
000416,民生控股,34.3901,10.4681,5.5942,64.3524,0.1511,2382.5281
000417,合肥百货,83.2803,4.3228,3.6299,99.1763,0.6141,586.2237
