code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,,,,,,
000002,万科A,138.4822,2.5996,0.3005,1198.0033,0.2794,1288.4753
000004,国农科技,24.8335,14.4965,4.8558,74.1381,0.9912,363.1961
000005,世纪星源,2.9921,120.3168,0.8307,433.3694,0.5002,719.7121
000006,深振业A,339.7658,1.0596,0.2834,1270.2893,0.2732,1317.716
000007,全新好,,,107.9223,3.3357,0.1819,1979.1094
000008,神州高铁,1.1209,321.1705,1.856,193.9655,0.4278,841.5147
000009,中国宝安,4.0205,89.5411,0.5532,650.7592,0.4347,828.1573
000010,美丽生态,2.2266,161.6815,0.3902,922.6038,0.2591,1389.4249
000011,深物业A,74.6354,4.8234,0.7339,490.53,0.5733,627.9435
000012,南玻A,17.184,20.9497,14.1214,25.4932,2.9351,122.6534
000014,沙河股份,613.7714,0.5865,0.331,1087.6133,0.3362,1070.7912
000016,深康佳A,10.8598,33.1498,6.1906,58.1527,1.9337,186.1716
000017,深中华A,6.6454,54.1728,42.0744,8.5563,2.4438,147.3116
000018,神州长城,1.3777,261.3051,10.9837,32.7758,0.7397,486.6838
000019,深深宝A,4.5181,79.6795,1.66,216.8675,0.5571,646.2036
000020,深华发A,5.9461,60.5439,14.5011,24.8257,2.4592,146.3891
000021,深科技,7.3473,48.9976,9.9705,36.1065,1.5381,234.055
000022,深赤湾A,11.3973,31.5864,78.9012,4.5627,2.7003,133.3185
000023,深天地A,1.81,198.895,2.4428,147.3719,0.7913,454.9476
000025,特力A,15.6664,22.9791,21.4696,16.7679,0.8651,416.1369
000026,飞亚达A,10.5725,34.0506,1.0408,345.8878,1.2732,282.7521
000027,深圳能源,3.774,95.3895,7.7324,46.5573,1.014,355.0296
000028,国药一致,5.4139,66.4955,9.4031,38.2852,2.2921,157.0612
000029,深深房A,10.9696,32.818000000000005,0.551,653.3575,0.4183,860.6263
000030,富奥股份,4.9291,73.0356,9.1239,39.4568,1.4775,243.6548
000031,中粮地产,71.5526,5.0313,0.2749,1309.5671,0.2389,1506.9067
000032,深桑达A,8.6285,41.7222,7.0072,51.3757,1.2327,292.0419
000034,神州数码,8.8498,40.6789,10.4603,34.4158,3.5885,100.3205
000035,中国天楹,6.5546,54.9233,8.5258,42.2248,1.0846,331.9196
000036,华联控股,275.865,1.305,0.2791,1289.8603,0.5627,639.7725
000037,深南电A,14.6044,24.6501,23.651,15.2213,1.0497,342.9551
000038,深大通,2.6627,135.2011,3.3556,107.2833,0.4447,809.5345
000039,中集集团,5.4651,65.8725,3.3977,105.954,1.3582,265.0567
000040,东旭蓝天,4.5103,79.8173,3.3487,107.5044,0.4818,747.198
000042,中洲控股,90.4125,3.9818,0.2391,1505.6462,0.2766,1301.5184
000043,中航地产,11.0018,32.7219,0.8076,445.7652,0.5006,719.137
000045,深纺织A,7.1503,50.3475,4.6499,77.421,0.5039,714.4275
000046,泛海控股,6.7165,53.5993,0.0685,5255.4745,0.0641,5616.2246
000049,德赛电池,4.0146,89.6727,7.9060000000000015,45.535,2.2675,158.7652
000050,深天马A,5.2908,68.0426,8.2616,43.5751,1.3573,265.2324
000055,方大集团,1.3827,260.3602,1.4221,253.1468,0.5827,617.8136
000056,皇庭国际,14.9044,24.1539,20.0929,17.9168,0.2484,1449.2754
000058,深赛格,35.1281,10.2482,0.6735,534.5212,0.6082,591.9106
000059,华锦股份,123.3035,2.9196,6.6864,53.8406,2.6476,135.9722
000060,中金岭南,37.2746,9.6581,7.597,47.3871,2.8849,124.7877
000061,农产品,35.7603,10.067,3.2491,110.7999,0.7606,473.3105
000062,深圳华强,5.9242,60.7677,5.5891,64.4111,1.967,183.0198
000063,中兴通讯,4.3229,83.2774,2.8280000000000003,127.2984,0.9844,365.705
000065,北方国际,4.2613,84.4813,11.6965,30.7784,1.0084,357.0012
000066,中国长城,6.7211,53.5627,7.4143,48.5548,0.4073,883.8694
000068,华控赛格,2.2289,161.5146,20.7376,17.3598,0.4382,821.5427
000069,华侨城A,97.3229,3.699,0.2429,1482.0914,0.3104,1159.7938
000070,特发信息,3.1397,114.6606,3.5941,100.1642,1.3493,266.805
000078,海王生物,2.3506,153.1524,8.8682,40.5945,1.2686,283.7774
000088,盐田港,12.5202,28.7535,576.6926,0.6242,0.2571,1400.2334
000089,深圳机场,9.5556,37.6742,438.8205,0.8204,0.9856,365.2597
000090,天健集团,6.5963,54.5761,0.353,1019.83,0.36,1000.0
