code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,,,,,,
000002,万科A,60.6323,5.9374,0.2823,1275.2391,0.3195,1126.7606
000004,国农科技,15.3698,23.4226,1.1657,308.8273,0.8019,448.9338
000005,世纪星源,1.4024,256.7028,4.1798,86.1285,0.3731,964.8888
000006,深振业A,230.6845,1.5606,0.2862,1257.8616,0.4171,863.1024
000007,全新好,10.1341,35.5236,9.1116,39.5101,0.858,419.5804
000008,神州高铁,47.3202,7.6077,30.7193,11.719,3.2087,112.195
000009,中国宝安,7.3145,49.2173,0.4656,773.1959,0.4375,822.8571
000010,美丽生态,2.138,168.3817,1.7482,205.9261,1.0287,349.9563
000011,深物业A,25.3039,14.2271,0.4091,879.9804,0.6129,587.3715
000012,南玻A,23.6288,15.2356,12.6464,28.4666,3.0054,119.7844
000014,沙河股份,80.7494,4.4582,0.16,2250.0,0.2448,1470.5882
000016,深康佳A,9.4803,37.9735,4.3659,82.4572,1.3455,267.5585
000017,深中华A,59.3243,6.0683,16.5576,21.7423,3.3962,106.0008
000018,神州长城,14.8993,24.1622,41.0114,8.778,0.2018,1783.9445
000019,深深宝A,3.5083,102.6138,1.9771,182.0849,0.4565,788.609
000020,深华发A,5.8535,61.5017,12.9106,27.8841,1.9408,185.4905
000021,深科技,11.36,31.6901,20.6043,17.4721,2.1816,165.0165
000022,深赤湾A,7.3985,48.6585,37.6836,9.5532,2.6131,137.7674
000023,深天地A,1.9872,181.1594,3.7815,95.2003,0.9638,373.5215
000025,特力A,66.0563,5.4499,8.6226,41.7507,3.3036,108.972
000026,飞亚达A,10.4632,34.4063,1.125,320.0,1.2849,280.1774
000027,深圳能源,7.8193,46.0399,8.3868,42.9246,1.3659,263.5625
000028,国药一致,4.5229,79.595,10.7741,33.4135,2.513,143.2551
000029,深深房A,47.3055,7.6101,0.3073,1171.4937,0.3656,984.6827
000030,富奥股份,,,,,0.0,
000031,中粮地产,24.6528,14.6028,0.2271,1585.2048,0.2569,1401.3235
000032,深桑达A,13.2758,27.117,2.6886,133.8987,1.4274,252.2068
000033,*ST新都,5.5732,64.5948,25.0419,14.3759,0.5995,600.5004
000034,神州数码,21.5565,16.7003,8.477,42.4679,3.5375,101.7668
000035,中国天楹,,,,,0.3199,1125.3517
000036,华联控股,65.9092,5.4621,0.0784,4591.8367,0.1094,3290.6764
000037,*ST南电A,1.361,264.5114,1.6842,213.7513,0.3985,903.3877
000038,深大通,,,0.2966,1213.7559,0.3341,1077.5217
000039,中集集团,6.6468,54.1614,2.6625,135.2113,1.3743,261.9515
000040,东旭蓝天,117.7323,3.0578,0.2581,1394.8082,0.4655,773.362
000042,中洲控股,262.6277,1.3708,0.3203,1123.9463,0.43,837.2093
000043,中航地产,12.3222,29.2156,0.4877,738.1587,0.4769,754.8752
000045,深纺织A,10.7037,33.6332,7.5321,47.7954,1.406,256.0455
000046,泛海控股,15.2488,23.6084,0.0866,4157.0439,0.1665,2162.1622
000048,康达尔,65.8043,5.4708,11.3796,31.6356,2.1433,167.9653
000049,德赛电池,3.2468,110.8784,13.7631,26.1569,2.193,164.1587
000050,深天马A,4.3944,81.9224,7.782,46.2606,1.898,189.6733
000055,方大集团,1.9426,185.3186,4.3743,82.2989,1.021,352.5955
000056,皇庭国际,191.9626,1.8754,0.0395,9113.9241,0.0477,7547.1698
000058,深赛格,43.9314,8.1946,212.531,1.6939,0.5209,691.1115
000059,华锦股份,203.2507,1.7712,5.851,61.5279,3.5755,100.6852
