code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000008,神州高铁,-0.6924,-0.0903,-6.7584,-0.3296,-37.3475
000026,飞亚达A,0.1133,0.0803,1.7865,0.2725,29.1155
000035,中国天楹,0.2286,0.0372,1.8233,0.0603,8.5206
000055,方大集团,0.0504,0.0147,0.3503,0.0258,3.9803
000059,华锦股份,0.0981,0.0834,2.2565,0.1543,20.8879
000401,冀东水泥,0.1484,0.056,1.4543,0.0878,10.7245
000404,长虹华意,-0.0029,-0.002,-0.1372,-0.0034,-0.3534
000505,京粮控股,0.0757,0.0752,3.2313,0.1486,15.7709
000521,长虹美菱,0.0182,0.015,3.6641,0.0221,2.3056
000546,金圆股份,0.0795,0.0546,1.0292,0.1137,14.8119
000559,万向钱潮,0.0135,0.0096,0.1924,0.0173,2.2175
000560,我爱我家,0.1385,0.0637,2.1218,0.131,16.0139
000589,黔轮胎A,0.1786,0.0904,14.5215,0.1355,15.6272
000603,盛达矿业,-0.0323,-0.014,-0.1488,-0.0947,-9.7303
000611,天首发展,4.9996,0.0504,,0.0841,9.695
000619,海螺型材,-0.0682,-0.0422,-27.3908,-0.1417,-15.0206
000631,顺发恒业,0.7383,0.1041,1.6187,0.1949,31.8475
000656,金科股份,0.0639,0.0083,0.7133,0.0099,1.4122
000661,长春高新,0.0728,0.0347,0.2438,0.1167,12.5136
000676,智度股份,0.0221,0.016,0.2152,0.0601,6.0404
000697,炼石有色,0.1818,0.0368,,0.0491,5.4403
000703,恒逸石化,0.0274,0.0304,0.6371,0.0466,6.6356
000715,中兴商业,0.0812,0.0694,2.505,0.1688,22.797
000723,美锦能源,0.097,0.0563,0.7575,0.0937,11.2276
000753,漳州发展,0.0935,0.0317,3.4272,0.0561,6.9267
000756,新华制药,0.0361,0.0249,0.6759999999999999,0.0481,6.4514
000788,北大医药,0.0064,0.0049,0.2739,0.0116,1.1651
000798,中水渔业,0.0104,0.0042,0.0763,0.017,1.963
000818,航锦科技,0.0765,0.0514,0.617,0.1516,15.5145
000838,财信发展,0.6687,0.0511,34.6537,0.0615,8.1949
000848,承德露露,0.0836,0.0602,0.4011,0.3241,36.6232
000902,新洋丰,0.0456,0.0433,0.5128,0.1514,15.8355
000937,冀中能源,0.1429,0.0503,2.2435,0.0952,16.1228
000948,南天信息,-0.3348,-0.21,-31.6298,-0.4633,-47.598
000959,首钢股份,0.1863,0.0661,3.1006,0.0906,13.8178
000960,锡业股份,0.0695,0.0639,2.3769,0.1042,14.1896
000962,东方钽业,0.0794,0.0329,18.5335,0.0755,8.2275
000987,越秀金控,,-0.0227,-4.8213,-0.0289,
000990,诚志股份,0.2103,0.0406,1.4275,0.1502,25.8903
000997,新大陆,0.0595,0.0225,0.4956,0.0444,4.698
001979,招商蛇口,-0.1727,-0.0139,-0.6,-0.018000000000000002,-2.4262
002001,新和成,0.3725,0.1223,0.9797,0.524,66.8957
002008,大族激光,-0.0733,-0.0347,-0.3834,-0.0681,-8.9388
002009,天奇股份,0.0018,0.0008,0.0324,0.0013,0.1335
002011,盾安环境,0.0063,0.0036,3.4855,0.0057,0.7177
002014,永新股份,0.0927,0.0648,1.0053,0.2668,29.7259
002020,京新药业,0.1132,0.0506,0.7432,0.1961,20.6964
002026,山东威达,0.0394,0.0158,0.3318,0.0822,8.8399
002028,思源电气,-0.1142,-0.049,-1.4396,-0.1405,-14.2753
002035,华帝股份,0.0532,0.0479,0.5451,0.0951,9.6244
002037,久联发展,-0.214,-0.0853,-7.8076,-0.1193,-13.991
002043,兔宝宝,0.0718,0.0685,0.8453,0.1519,15.4626
002053,云南能投,0.0594,0.0143,0.7053,0.0388,7.3928
002056,横店东磁,0.0681,0.0457,0.6172,0.1674,18.6585
002060,粤水电,0.0795,0.0216,4.6449,0.0257,4.3402
002061,浙江交科,0.0018,0.0012,0.0334,0.0016,0.1693
002067,景兴纸业,0.0472,0.0322,0.5512,0.0989,14.9962
002075,沙钢股份,0.1727,0.1831,0.9881,0.6005,62.6064
002076,雪莱特,-0.0559,-0.0127,,-0.0268,-2.829
002077,大港股份,0.0026,0.0003,,0.0006,0.0714
002080,中材科技,0.0661,0.0206,0.655,0.0364,5.2504
002085,万丰奥威,0.0748,0.0494,0.7174,0.1095,14.549
002087,新野纺织,0.1024,0.0548,1.5315,0.0909,12.6897
002088,鲁阳节能,0.0891,0.0421,0.4788,0.163,16.7096
002092,中泰化学,0.0864,0.061,1.8599,0.0907,13.4256
002097,山河智能,0.0692,0.0192,0.6593,0.0293,4.6698
002099,海翔药业,0.2214,0.066,0.946,0.3027,32.1859
002102,ST冠福,0.0311,0.0394,0.8565,0.1159,14.5891
002108,沧州明珠,0.0291,0.0143,0.2358,0.0406,4.7793
002114,罗平锌电,0.2644,0.0968,,0.4575,72.5751
002116,中国海诚,0.009000000000000001,0.0066,0.1937,0.0096,0.9691
002117,东港股份,-0.0136,-0.0078,-0.0808,-0.0337,-3.6911
002122,*ST天马,-0.273,-0.0437,,-0.0983,-24.2262
002127,南极电商,0.0998,0.0504,0.4531,0.3128,31.3146
002132,恒星科技,-0.0478,-0.0179,,-0.0373,-4.3042
002138,顺络电子,0.268,0.0942,1.2826,0.655,72.8891
002140,东华科技,-0.2823,-0.0988,-5.1453,-0.1492,-17.6682
002141,贤丰控股,-0.012,-0.0047,-1.1955,-0.0186,-1.9996
002151,北斗星通,-0.0351,-0.0112,-1.3291,-0.0337,-4.6037
002157,正邦科技,0.0082,0.0073,9.1939,0.0109,1.6193
002158,汉钟精机,-0.0269,-0.0105,-0.2134,-0.0238,-3.2072
002160,常铝股份,0.0275,0.0121,3.0445,0.0235,2.5255
002172,澳洋健康,-0.2467,-0.1317,-320.8147,-0.1867,-22.0662
002186,全聚德,0.0934,0.0612,0.9167,0.3015,30.9669
002189,利达光电,0.0653,0.047,1.0688,0.1261,13.3164
002193,如意集团,-0.0451,-0.0082,-0.5872,-0.0184,-2.0497
002198,嘉应制药,0.0456,0.0178,0.8978,0.1694,27.7116
002201,九鼎新材,0.3463,0.1075,34.2906,0.1717,26.7575
002203,海亮股份,0.0671,0.1074,3.0493,0.1829,19.8919
002205,国统股份,-0.2107,-0.0296,,-0.0493,-6.3606
002209,达意隆,-0.0773,-0.0377,,-0.0666,-6.9443
002216,三全食品,0.0237,0.0253,1.1081,0.0541,6.0733
002217,合力泰,-0.0667,-0.0322,-0.7595,-0.0543,-6.7134
002218,拓日新能,0.0192,0.0023,0.2002,0.0042,0.5623
002223,鱼跃医疗,0.1177,0.0561,0.5772,0.3063,37.736
