code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,,,,,,
000002,万科A,41.557,8.6628,0.1549,2324.0801,0.2011,1790.1542
000004,国农科技,2.1003,171.4041,0.5144,699.8445,0.1739,2070.1553
000005,世纪星源,6.4925,55.4486,0.7499,480.064,0.7245,496.8944
000006,深振业A,63.782,5.6442,0.0818,4400.978,0.1077,3342.6184
000007,全新好,8.285,43.452,0.5127,702.165,0.4813,747.9742
000008,神州高铁,8.1183,44.3443,,,0.1771,2032.7499
000009,中国宝安,6.092,59.0939,0.279,1290.3226,0.2449,1469.9878
000010,美丽生态,1.6492,218.2877,0.5228,688.5998,0.297,1212.1212
000011,深物业A,3.4082,105.6276,0.2023,1779.5353,0.1906,1888.7723
000012,南玻A,8.6626,41.558,6.0842,59.1697,1.5402,233.7359
000014,沙河股份,12.2455,29.3986,0.0454,7929.5154,0.0765,4705.8824
000016,深康佳A,8.913,40.3904,2.152,167.2862,1.0377,346.9211
000017,深中华A,23.3178,15.4388,3.4165,105.371,1.881,191.3876
000018,神州长城,1.3379,269.0784,1.4692,245.0313,0.3615,995.8506
000019,深深宝A,5.6355,63.8808,2.6932,133.67,0.753,478.0876
000020,深华发A,1.7576,204.8248,3.0404,118.4055,0.8152,441.6094
000021,深科技,9.4087,38.2625,61.7295,5.8319,3.0397,118.4327
000022,深赤湾A,5.476,65.7414,22.9907,15.6585,2.5311,142.2307
000023,深天地A,1.933,186.239,3.0453,118.215,0.9144,393.7008
000025,特力A,25.9785,13.8576,8.8061,40.8808,2.6357,136.5861
000026,飞亚达A,17.713,20.3241,0.8494,423.8286,0.9825,366.4122
000027,深圳能源,5.8397,61.647,5.034,71.5137,0.8392,428.98
000028,国药一致,4.0371,89.1729,8.5075,42.3156,2.1914,164.2785
000029,深深房A,23.5025,15.3175,0.5057,711.8845,0.3338,1078.4901
000030,富奥股份,,,,,0.2338,1539.7776
000031,中粮地产,12.6463,28.4668,0.116,3103.4483,0.105,3428.5714
000032,深桑达A,10.2806,35.0174,1.3649,263.7556,0.8812,408.5338
000033,*ST新都,5.5097,65.3393,2.0682,174.0644,1.4667,245.449
000034,神州数码,3.7338,96.4165,2.4662,145.9736,0.5491,655.6183
000035,中国天楹,0.3143,1145.4025,1.9094,188.5409,0.1316,2735.5623
000036,华联控股,31.1512,11.5565,2.2961,156.7876,0.9136,394.0455
000037,*ST南电A,3.7287,96.5484,7.7531,46.433,1.5411,233.5994
000038,深大通,,,,,0.7349,489.8626
000039,中集集团,5.3307,67.5333,5.27,68.3112,1.9204,187.4609
000040,东旭蓝天,4.8578,74.1076,0.2352,1530.6122,0.1845,1951.2195
000042,中洲控股,4.5163,79.7113,0.1343,2680.5659,0.1427,2522.7751
000043,中航地产,4.0598,88.6743,0.4807,748.9078,0.3092,1164.295
000045,深纺织A,6.57,54.7945,4.4894,80.1889,1.5461,232.8439
000046,泛海控股,13.3795,26.9068,0.2202,1634.8774,0.2782,1294.0331
