code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,,,,,,
000002,万科A,21.1921,4.2469,0.033,2727.2727,0.0296,3040.5405
000004,国农科技,5.7461,15.6628,1.1149,80.7247,0.4546,197.9762
000005,世纪星源,0.7842,114.7666,0.2254,399.2902,0.1278,704.2254
000006,深振业A,49.4431,1.8203,0.0535,1682.243,0.0513,1754.386
000007,全新好,,,17.9539,5.0128,0.0576,1562.5
000008,神州高铁,0.0876,1027.3973,0.1193,754.4007,0.0346,2601.1561
000009,中国宝安,0.934,96.3597,0.1345,669.145,0.1099,818.9263
000010,美丽生态,0.2643,340.5221,0.0412,2184.466,0.0298,3020.1342
000011,深物业A,11.1189,8.0943,0.2769,325.0271,0.127,708.6614
000012,南玻A,3.5128,25.6206,2.6910000000000003,33.4448,0.5193,173.3102
000014,沙河股份,130.597,0.6891,0.0465,1935.4839,0.0489,1840.4908
000016,深康佳A,2.0207,44.539,1.5415,58.3847,0.4125,218.1818
000016,深康佳A,2.0207,44.538999999999994,1.5415,58.3847,0.4125,218.1818
000017,深中华A,0.8035,112.01,6.4183,14.0224,0.34700000000000003,259.366
000018,神州长城,0.1635,550.4587,1.4924,60.3055,0.0914,984.6827
000019,深深宝A,0.8055,111.7318,0.2688,334.8214,0.1114,807.8995
000020,深华发A,1.1962,75.2383,2.6132,34.4405,0.5123,175.6783
000021,深科技,2.4672,36.4786,2.3078,38.9982,0.3778,238.2213
000022,深赤湾A,2.1161,42.5311,14.8222,6.072,0.503,178.9264
000023,深天地A,0.381,236.2205,0.5004,179.8561,0.1546,582.1475
000025,特力A,1.7291,52.0502,8.8715,10.1448,0.2027,444.0059
000026,飞亚达A,2.5189,35.7299,0.2767,325.262,0.3438,261.7801
000027,深圳能源,0.747,120.4819,1.8973,47.4358,0.2074,433.9441
000028,国药一致,1.1752,76.5827,2.3098,38.9644,0.54,166.6667
000029,深深房A,1.1673,77.101,0.0742,1212.938,0.0452,1991.1504
000030,富奥股份,1.128,79.7872,2.2333,40.2991,0.3224,279.1563
000031,中粮地产,9.603,9.3721,0.0308,2922.0779,0.0323,2786.3777
000032,深桑达A,1.8527,48.5778,1.4894,60.427,0.2511,358.4229
000034,神州数码,2.2815,39.4477,2.2664,39.7106,0.8636,104.2149
000035,中国天楹,0.7121,126.3867,1.4613,61.589,0.1484,606.469
000036,华联控股,14.7461,6.1033,0.0275,3272.7273,0.0639,1408.4507
000037,深南电A,2.565,35.0877,4.945,18.2002,0.2884,312.0666
000038,深大通,0.6537,137.6778,4874.1022,0.0185,0.1415,636.0424
000039,中集集团,1.1489,78.3358,0.8459,106.3956,0.3114,289.0173
000040,东旭蓝天,0.4007,224.6069,0.618,145.6311,0.0555,1621.6216
000042,中洲控股,14.5551,6.1834,0.0256,3515.625,0.0398,2261.3065
000043,中航地产,2.4407,36.8747,0.2397,375.4693,0.1381,651.7017
000043,中航善达,2.4407,36.8747,0.2397,375.4693,0.1381,651.7017
000045,深纺织A,1.3108,68.6604,0.6774,132.8609,0.0794,1133.5013
000046,泛海控股,0.1671,538.5996,0.0022,40909.0909,0.0024,37500.0
000048,*ST康达,1.2581,71.5364,0.246,365.8537,0.1461,616.0164
000048,*ST康达,1.2581,71.5364,0.24600000000000002,365.8537,0.1461,616.0164
000049,德赛电池,1.0345,86.9986,1.5184,59.2729,0.5244,171.6247
000050,深天马A,1.3267,67.8375,2.622,34.3249,0.4818,186.7995
000055,方大集团,0.3409,264.007,0.5057,177.9711,0.1459,616.8609
000056,皇庭国际,3.427,26.261999999999997,3.5060000000000002,25.6703,0.057999999999999996,1551.7241
000056,皇庭国际,3.427,26.262,3.506,25.6703,0.058,1551.7241
000058,深赛格,4.9708,18.1057,0.081,1111.1111,0.0787,1143.5832
