code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000008,神州高铁,0.4971,543.1503,0.8855,304.9125,0.2227,1212.3934
000026,飞亚达A,6.681,40.4131,0.8374,322.4266,1.047,257.8797
000035,中国天楹,3.4433,78.4132,6.4045,42.1579,0.6978,386.9304
000055,方大集团,1.1168,241.7622,1.9506,138.4189,0.5029,536.8861
000059,华锦股份,57.1695,4.7228,5.1447,52.4812,1.9461,138.739
000401,冀东水泥,10.189,26.4992,8.8899,30.3715,1.3136,205.542
000404,长虹华意,4.8108,56.1237,4.5498,59.3433,0.8858,304.8092
000505,京粮控股,,,3.591,75.188,1.5213,177.4798
000521,长虹美菱,7.4667,36.1606,3.8101,70.8643,1.0154,265.9051
000546,金圆股份,5.4613,49.4388,3.7487,72.025,1.7295,156.1145
000559,万向钱潮,4.6279,58.3418,3.5811,75.3958,1.2024,224.5509
000560,我爱我家,7.05,38.2979,9.2865,29.0745,1.0487,257.4616
000589,黔轮胎A,4.8488,55.6839,6.4854,41.632,1.0827,249.3766
000603,盛达矿业,124.6211,2.1666,14.7514,18.3033,1.3402,201.4625
000611,天首发展,5.0533,53.4304,2.6271,102.7749,0.8475,318.5841
000619,海螺型材,11.0524,24.4291,3.9998,67.5034,1.1661,231.541
000631,顺发恒业,38.2148,7.0653,0.4147,651.0731,0.1624,1662.5616
000656,金科股份,16.963,15.917,0.1606,1681.1955,0.1601,1686.446
000656,金科股份,16.963,15.917,0.1606,1681.1955,0.1601,1686.4460000000001
000661,长春高新,5.6506,47.7825,0.3297,818.9263,0.7315,369.1046
000676,智度股份,3.4956,77.24,,,1.3074,206.5168
000697,炼石有色,,,4.1080000000000005,65.7254,0.8123,332.3895
000703,恒逸石化,43.2483,6.242999999999999,18.123,14.8982,3.7394,72.2041
000703,恒逸石化,43.2483,6.2429999999999986,18.123,14.8982,3.7394,72.2041
000715,中兴商业,2001.9182,0.1349,32.479,8.3131,1.8946,142.5103
