code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,1.7801,202.2358,,,,
000002,万科A,49.4197,7.2845,0.1284,2803.7383,0.1444,2493.0748
000004,国农科技,14.6914,24.5041,1.1151,322.841,0.7476,481.5409
000005,世纪星源,22.7468,15.8264,0.5314,677.4558,0.1818,1980.198
000006,深振业A,,,0.1181,3048.2642,0.1609,2237.4145
000007,全新好,15.1777,23.719,1.1448,314.4654,1.2381,290.7681
000008,神州高铁,6.1661,58.3837,,,0.1759,2046.6174
000009,中国宝安,6.9593,51.7293,0.5263,684.0205,0.3565,1009.8177
000010,美丽生态,1.3099,274.8301,0.6189,581.6772,0.4257,845.666
000011,深物业A,11.9127,30.2198,0.4495,800.8899,0.3671,980.6592
000012,南玻A,15.5058,23.2171,8.7855,40.9766,3.1662,113.701
000014,沙河股份,70.7046,5.0916,0.1833,1963.9935,0.2821,1276.1432
000016,深康佳A,8.1551,44.1442,2.787,129.1712,1.0571,340.5543
000017,深中华A,231.2496,1.5568,5.6527,63.6864,2.5131,143.2494
000018,神州长城,4.6701,77.0861,3.6381,98.9528,0.1284,2803.7383
000019,深深宝A,3.7331,96.4346,2.6482,135.9414,0.8059,446.7055
000020,深华发A,2.1169,170.06,9.8712,36.4697,1.0778,334.0137
000021,深科技,14.2403,25.2804,28.1163,12.804,4.2321,85.0642
000022,深赤湾A,5.6248,64.0023,20.9271,17.2026,1.2945,278.0997
000023,深天地A,2.6897,133.8439,1.6823,213.9927,0.9497,379.0671
000025,特力A,34.1945,10.528,10.2097,35.2606,2.1602,166.6512
000026,飞亚达A,8.7838,40.9845,1.0405,345.9875,1.1286,318.9793
000027,深圳能源,4.9235,73.1187,7.7468,46.4708,1.2096,297.619
000028,国药一致,3.5186,102.3134,9.2161,39.0621,2.0121,178.9175
000029,深深房A,33.6143,10.7097,0.2203,1634.1353,0.2705,1330.8688
000030,富奥股份,,,,,0.0,
000031,中粮地产,8.5006,42.35,0.0421,8551.0689,0.0568,6338.0282
000032,深桑达A,9.5611,37.6526,1.6835,213.8402,1.0132,355.3099
000033,*ST新都,4.6707,77.0762,19.3801,18.5758,0.4871,739.068
000034,神州数码,12.6533,28.4511,5.7004,63.1535,2.4901,144.5725
000036,华联控股,208.2597,1.7286,0.0959,3753.9103,0.1046,3441.6826
000037,*ST南电A,2.9368,122.5824,1.2513,287.7008,0.5392,667.6558
000038,深大通,,,0.2139,1683.0295,0.2813,1279.7725
000039,中集集团,4.6527,77.3744,3.4072,105.6586,1.2708,283.2861
000040,东旭蓝天,129.6549,2.7766,0.3338,1078.4901,0.3234,1113.1725
000042,中洲控股,37.3198,9.6464,0.1359,2649.0066,0.1772,2031.6027
000043,中航地产,9.1753,39.2358,0.2906,1238.8162,0.2852,1262.2721
000045,深纺织A,9.2616,38.8702,6.8277,52.7264,0.7989,450.6196
000046,泛海控股,7.8155,46.0623,0.0488,7377.0492,0.0684,5263.1579
000048,康达尔,32.8713,10.9518,5.2993,67.9335,2.9209,123.2497
000049,德赛电池,2.4335,147.9351,7.7804,46.2701,1.573,228.862
000050,深天马A,5.6503,63.7134,5.3911,66.7767,1.1508,312.8259
000055,方大集团,2.0104,179.0688,2.7095,132.8658,0.6927,519.7055
000056,皇庭国际,8.754,41.1241,0.0063,57142.8571,0.0066,54545.4545
000058,深赛格,11.5882,31.0661,38.1902,9.4265,0.4876,738.3101
000059,华锦股份,4166.3774,0.0864,6.8553,52.5141,2.1537,167.1542
000060,中金岭南,20.3846,17.6604,1.851,194.4895,1.2065,298.3838
000061,农产品,24.7355,14.554,6.8741,52.3705,0.3347,1075.5901
000062,深圳华强,87.1754,4.1296,0.2282,1577.5635,0.2362,1524.1321
000063,中兴通讯,2.8348,126.9931,2.6507,135.8132,0.7943,453.2293
000065,北方国际,4.0617,88.6328,1.7405,206.8371,0.5181,694.8466
000066,中国长城,5.0907,70.7172,7.0035,51.4029,2.4549,146.6455
000068,华控赛格,6.8515,52.5432,8.912,40.395,0.8397,428.7245
000069,华侨城A,34.6568,10.3876,0.3318,1084.991,0.3927,916.7303
000070,特发信息,2.6151,137.662,2.5934,138.8139,0.8418,427.655
000078,海王生物,3.4326,104.8768,7.2398,49.7251,1.3605,264.6086
000088,盐田港,19.4067,18.5503,410.4095,0.8772,0.1625,2215.3846
000089,深圳机场,4.5516,79.0931,345.5617,1.0418,0.804,447.7612
000090,天健集团,9.7481,36.9303,0.7347,489.9959,0.6456,557.6208
000096,广聚能源,114.8529,3.1344,28.592,12.5909,1.4605,246.4909
000099,中信海直,3.383,106.4144,1.5871,226.8288,0.8192,439.4531
000100,TCL集团,6.4703,55.6388,4.4949,80.0908,1.1165,322.4362
000150,宜华健康,10.4406,34.4808,0.0247,14574.8988,0.0344,10465.1163
000151,中成股份,27.842,12.9301,2.7237,132.1731,0.7728,465.8385
000153,丰原药业,3.3486,107.5076,4.2643,84.4218,1.3502,266.6272
000155,*ST川化,34.3221,10.4889,4.9854,72.2109,1.9767,182.1217
000156,华数传媒,25.2915,14.234,20.1469,17.8688,3.5068,102.6577
000157,中联重科,3.5427,101.6174,2.547,141.3428,0.9235,389.8213
