code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,,,,,,
000002,万科A,48.3028,7.453,0.4535,793.8258,0.515,699.0291
000004,国农科技,1.799,200.1112,1.6292,220.9673,0.3543,1016.0881
000005,世纪星源,20.6089,17.4682,0.7682,468.628,0.9912,363.1961
000006,深振业A,18.8369,19.1114,0.48,750.0,0.5918,608.3136
000007,全新好,10.8418,33.2048,0.6904,521.4368,0.6034,596.6192
000008,神州高铁,28.7277,12.5315,5.7649,62.4469,0.3256,1105.6511
000009,中国宝安,19.076,18.8719,0.824,436.8932,0.6825,527.4725
000010,美丽生态,2.5329,142.1296,1.2858,279.9813,0.5693,632.3555
000011,深物业A,4.8361,74.4401,0.2539,1417.8811,0.2505,1437.1257
000012,南玻A,10.1472,35.4778,6.3622,56.5842,2.6544,135.6239
000014,沙河股份,48.2416,7.4624,0.3627,992.5558,0.3749,960.2561
000016,深康佳A,15.6339,23.0269,3.0456,118.2033,1.573,228.862
000017,深中华A,23.8003,15.1259,4.8209,74.6749,2.2261,161.7178
000018,神州长城,3.2518,110.7079,2.8565,126.0284,1.0501,342.8245
000019,深深宝A,5.093,70.6853,2.4287,148.2274,0.6011,598.902
000020,深华发A,2.8027,128.4476,7.9134,45.4925,1.5249,236.0811
000021,深科技,8.735,41.2135,56.1727,6.4088,7.5792,47.4984
000022,深赤湾A,8.189,43.9614,32.1354,11.2026,4.558,78.982
000023,深天地A,2.7842,129.3011,4.3368,83.0105,1.2282,293.1119
000025,特力A,43.6889,8.2401,10.6489,33.8063,3.8238,94.1472
000026,飞亚达A,16.9974,21.1797,1.0255,351.0483,1.2104,297.4223
000027,深圳能源,9.8613,36.5063,8.8773,40.5529,1.4564,247.1848
000028,国药一致,7.7261,46.5953,14.5609,24.7237,3.8556,93.3707
000029,深深房A,42.249,8.5209,0.7523,478.5325,0.6255,575.5396
000030,富奥股份,,,0.0,,0.1268,2839.1167
000031,中粮地产,20.7348,17.3621,0.2441,1474.8054,0.3712,969.8276
000032,深桑达A,12.0014,29.9965,2.5168,143.0388,1.6234,221.7568
000033,*ST新都,11.9319,30.1712,29.4259,12.2341,2.5998,138.4722
000034,神州数码,3.2535,110.6501,3.0785,116.9401,0.6559,548.8642
000035,中国天楹,0.4587,784.8267,2.6014,138.387,0.2176,1654.4118
000036,华联控股,57.7578,6.2329,3.719,96.8002,1.2102,297.4715
