code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,0.3337,1078.8133,,,,
000002,万科A,22.6398,15.9012,0.1045,3444.9761,0.1228,2931.5961
000004,国农科技,13.5824,26.5049,0.7443,483.6759,0.5655,636.6048
000005,世纪星源,7.4364,48.4105,0.7087,507.9723,0.1964,1832.9939
000006,深振业A,,,0.144,2500.0,0.2394,1503.7594
000007,全新好,16.729,21.5195,1.2859,279.9596,1.1435,314.8229
000008,神州高铁,3.3117,108.7055,40.3766,8.9161,0.2577,1396.9732
000009,中国宝安,5.8359,61.6871,0.3403,1057.8901,0.311,1157.5563
000010,美丽生态,1.2567,286.4646,0.6375,564.7059,0.4554,790.5138
000011,深物业A,17.7223,20.3134,0.2743,1312.4316,0.5235,687.6791
000012,南玻A,16.3373,22.0355,7.5003,47.9981,2.7248,132.1198
000014,沙河股份,38.4657,9.359,0.1054,3415.5598,0.1629,2209.9448
000016,深康佳A,5.6281,63.9647,2.9724,121.1143,0.823,437.4241
000017,深中华A,161.8479,2.2243,6.0264,59.7372,2.9715,121.1509
000018,神州长城,15.3956,23.3833,8.4345,42.6818,0.149,2416.1074
000019,深深宝A,3.7911,94.9592,3.0056,119.7764,0.4918,732.0049
000020,深华发A,3.3688,106.863,8.5602,42.0551,1.3532,266.0361
000021,深科技,11.0405,32.6072,16.2267,22.1857,2.6765,134.504
000022,深赤湾A,6.3855,56.3777,22.5954,15.9324,1.3546,265.7611
000023,深天地A,1.6647,216.2552,2.1295,169.0538,0.7802,461.4201
000025,特力A,35.3162,10.1936,8.556,42.0757,2.2886,157.3014
000026,飞亚达A,8.3172,43.2838,0.9813,366.8603,0.9668,372.3624
000027,深圳能源,5.658,63.6267,9.1102,39.5161,1.3053,275.7987
000028,国药一致,3.4043,105.7486,8.3144,43.2984,1.9437,185.2138
000029,深深房A,45.8532,7.8511,0.245,1469.3878,0.2992,1203.2086
000030,富奥股份,,,,,0.0003,1200000.0
000031,中粮地产,39.8764,9.0279,0.0864,4166.6667,0.1217,2958.0937
000032,深桑达A,9.8479,36.556,2.2759,158.1792,1.2526,287.4022
000033,*ST新都,5.1621,69.7391,20.4524,17.6018,0.4699,766.1205
000034,神州数码,13.3816,26.9026,6.0867,59.1453,2.2659,158.8773
000035,中国天楹,0.2992,1203.2086,,,0.0414,8695.6522
000036,华联控股,270.3776,1.3315,0.0981,3669.7248,0.1307,2754.3994
000037,*ST南电A,2.261,159.2216,2.0541,175.2592,0.6546,549.9542
000038,深大通,,,0.1357,2652.9108,0.1604,2244.389
000039,中集集团,5.4428,66.1424,2.8187,127.7185,1.3321,270.25
000040,东旭蓝天,117.0321,3.0761,0.4132,871.2488,0.3463,1039.5611
000042,中洲控股,61.5642,5.8476,0.1568,2295.9184,0.2027,1776.0237
000043,中航地产,6.2004,58.0608,0.2076,1734.104,0.2087,1724.9641
000045,深纺织A,8.2892,43.43,6.6523,54.1166,0.6242,576.7382
000046,泛海控股,14.2382,25.2841,0.0404,8910.8911,0.068,5294.1176
000048,康达尔,36.7381,9.7991,8.3333,43.2002,4.4196,81.4553
000049,德赛电池,2.899,124.1808,6.5565,54.9073,1.5335,234.7571
000050,深天马A,4.0681,88.4934,5.9291,60.7175,1.4054,256.1548
000055,方大集团,1.8929,190.1844,2.9208,123.2539,0.7076,508.762
000056,皇庭国际,11.7711,30.5834,0.0083,43373.494,0.008,45000.0
000058,深赛格,14.0696,25.5871,85.6335,4.204,0.4607,781.4196
000059,华锦股份,129.2341,2.7856,5.3595,67.1704,3.4241,105.1371
000060,中金岭南,23.0492,15.6188,2.3872,150.8043,1.6381,219.7668
000061,农产品,23.9171,15.052,8.39,42.9082,0.3115,1155.6982
000062,深圳华强,99.8213,3.6064,0.1375,2618.1818,0.2048,1757.8125
000063,中兴通讯,2.828,127.2984,2.8234,127.5058,0.8031,448.263
000065,北方国际,3.0049,119.8043,2.9881,120.4779,0.7621,472.379
000066,中国长城,4.1263,87.2452,5.8036,62.0305,2.0546,175.2166
000068,华控赛格,,,5.8646,61.3853,0.1094,3290.6764
000069,华侨城A,34.493,10.4369,0.1734,2076.1246,0.2564,1404.0562
000070,特发信息,2.587,139.1573,2.564,140.4056,0.8313,433.0567
000078,海王生物,2.975,121.0084,6.5455,54.9996,1.2354,291.4036
000088,盐田港,13.8976,25.9038,449.9821,0.8,0.1142,3152.3643
000089,深圳机场,4.8721,73.8901,345.6348,1.0416,0.8619,417.6819
000090,天健集团,9.2097,39.0892,0.6063,593.7655,0.5765,624.4579
000096,广聚能源,121.016,2.9748,24.4554,14.7207,1.4135,254.6869
000099,中信海直,3.2172,111.8985,1.5526,231.8691,0.8879,405.4511
000100,TCL集团,6.9788,51.5848,4.8956,73.5354,0.9699,371.1723
000150,宜华健康,139.7937,2.5752,0.0119,30252.1008,0.0348,10344.8276
000151,中成股份,538.2483,0.6688,2.4955,144.2597,0.9058,397.4387
000153,丰原药业,4.9204,73.1648,5.6375,63.8581,2.0015,179.8651
000155,*ST川化,54.0726,6.6577,4.8713,73.9022,2.2251,161.7905
000156,华数传媒,27.5602,13.0623,21.4565,16.7781,3.3624,107.0664
000157,中联重科,3.5741,100.7247,2.3415,153.7476,0.6762,532.3869
000158,常山股份,27.162,13.2538,3.8979,92.3574,1.3547,265.7415
000159,国际实业,5.0987,70.6062,0.5645,637.7325,0.332,1084.3373
000301,东方市场,2.3181,155.2996,0.8415,427.8075,0.4245,848.0565
000333,美的集团,11.8988,30.2552,4.4903,80.1728,1.7214,209.1321
000338,潍柴动力,8.3729,42.9959,4.2503,84.6999,1.2346,291.5924
000400,许继电气,1.034,348.1625,1.2431,289.5986,0.4969,724.4918
000401,冀东水泥,12.1808,29.5547,5.1788,69.5142,1.3562,265.4476
000402,金融街,20.6463,17.4365,0.132,2727.2727,0.1616,2227.7228
000403,ST生化,21.9989,16.3645,0.638,564.2633,1.1739,306.6701
000404,华意压缩,5.2259,68.8877,5.5327,65.0677,1.5481,232.5431
000407,胜利股份,7.1376,50.4371,3.5955,100.1252,1.2355,291.38
000408,*ST金源,4.9224,73.1351,252.0604,1.4282,0.5731,628.1626
000409,山东地矿,31.1502,11.5569,17.7605,20.2697,1.6543,217.6147
000410,沈阳机床,3.0827,116.7807,1.4469,248.8078,0.8538,421.6444
000411,英特集团,4.301,83.7015,8.5634,42.0394,2.2813,157.8048
000413,东旭光电,8.2125,43.8356,0.3363,1070.4728,0.2527,1424.6142
000415,渤海金控,7.8093,46.0989,,,0.2908,1237.9642
000416,民生控股,1245.0829,0.2891,18.579,19.3767,0.7073,508.9778
000417,合肥百货,212.5653,1.6936,9.3139,38.6519,1.7941,200.6577
000418,小天鹅A,8.9089,40.409,8.5355,42.1768,1.2269,293.4224
000419,通程控股,61.8785,5.8179,6.9608,51.7182,2.1312,168.9189
000420,吉林化纤,13.4549,26.7561,3.778,95.2885,1.5143,237.7336
000421,南京公用,18.5629,19.3935,1.217,295.8094,0.6249,576.0922
000422,湖北宜化,20.9413,17.1909,3.6027,99.9251,1.5841,227.2584
000423,东阿阿胶,12.1029,29.7449,2.5964,138.6535,0.7438,484.0011
000425,徐工机械,3.9001,92.3053,3.241,111.0768,1.0991,327.5407
000426,兴业矿业,2.0378,176.6611,6.968,51.6648,0.4534,794.0009
000428,华天酒店,15.4311,23.3295,1.8825,191.2351,1.039,346.487
000429,粤高速A,25.1385,14.3207,,,1.1595,310.4787
000430,张家界,158.6109,2.2697,76.6098,4.6991,4.8878,73.6528
000488,晨鸣纸业,5.9967,60.033,2.6654,135.0642,0.989,364.004
000498,山东路桥,,,,,0.0,
000501,鄂武商A,517.8621,0.6952,11.6481,30.9063,3.1666,113.6866
000502,绿景控股,,,1.031,349.1756,0.8952,402.1448
000503,海虹控股,9.8498,36.549,54.4061,6.6169,0.0882,4081.6327
000504,*ST生物,1.1989,300.2753,17.2392,20.8826,0.8938,402.7747
000505,*ST珠江,33.4556,10.7605,0.839,429.0822,0.3149,1143.2201
000506,中润资源,15.2059,23.675,0.1739,2070.1553,0.1972,1825.5578
000507,珠海港,5.2996,67.9297,259.7347,1.386,0.4063,886.0448
000509,华塑控股,4.1313,87.1396,3.5668,100.9308,1.0171,353.9475
000510,金路集团,180.4375,1.9952,16.2596,22.1408,2.0298,177.3574
000511,*ST烯碳,12.4815,28.8427,0.083,4337.3494,0.108,3333.3333
000513,丽珠集团,4.483,80.3034,2.2662,158.8562,0.942,382.1656
000514,渝开发,4.5575,78.9907,0.0501,7185.6287,0.0772,4663.2124
000516,国际医学,57283.2932,0.0063,9.0216,39.9042,1.8138,198.4783
000517,荣安地产,1306.9876,0.2754,0.0764,4712.0419,0.124,2903.2258
