code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,0.3217,1119.055,,,,
000002,万科A,46.1798,7.7956,0.253,1422.9249,0.2941,1224.0734
000004,国农科技,16.862,21.3498,0.8621,417.585,0.7122,505.476
000005,世纪星源,10.4237,34.5367,1.7411,206.7658,0.3148,1143.5832
000006,深振业A,,,0.2036,1768.1729,0.3534,1018.6757
000007,全新好,31.0818,11.5823,1.7812,202.1109,1.355,265.6827
000008,神州高铁,9.6217,37.4154,49.8285,7.2248,0.3069,1173.0205
000009,中国宝安,9.3593,38.4644,0.5271,682.9824,0.5085,707.9646
000010,美丽生态,2.5049,143.7183,1.7215,209.12,1.0675,337.2365
000011,深物业A,20.3451,17.6947,0.3321,1084.0108,0.5531,650.8769
000012,南玻A,29.6758,12.1311,11.8202,30.4563,3.3043,108.9489
000014,沙河股份,68.9879,5.2183,0.1512,2380.9524,0.2651,1357.9781
000016,深康佳A,8.3938,42.8888,4.1362,87.0364,1.1532,312.1748
000017,深中华A,114.6023,3.1413,16.5235,21.7872,4.8419,74.351
000018,神州长城,14.7984,24.327,14.4211,24.9634,0.1824,1973.6842
000019,深深宝A,4.7964,75.0563,4.6743,77.0169,0.7358,489.2634
000020,深华发A,6.5545,54.9241,12.1015,29.7484,2.2542,159.7019
000021,深科技,12.5691,28.6417,24.8132,14.5084,3.205,112.3245
000022,深赤湾A,8.3208,43.2651,32.4144,11.1062,1.8721,192.2974
000023,深天地A,2.4077,149.5203,3.5193,102.2931,1.1646,309.119
000025,特力A,51.1837,7.0335,12.1331,29.6709,3.3053,108.916
000026,飞亚达A,11.5156,31.2619,1.2337,291.8051,1.2438,289.4356
000027,深圳能源,7.6871,46.8317,10.9901,32.7568,1.7793,202.3268
000028,国药一致,4.7001,76.5941,11.1817,32.1955,2.5819,139.4322
000029,深深房A,56.5628,6.3646,0.3149,1143.2201,0.3893,924.7367
000030,富奥股份,,,,,0.0003,1200000.0
000031,中粮地产,33.4646,10.7576,0.1764,2040.8163,0.2385,1509.434
000032,深桑达A,16.0348,22.4512,2.7225,132.2314,1.6385,219.7132
000033,*ST新都,6.0613,59.3932,28.129,12.7982,0.5724,628.9308
000034,神州数码,15.8364,22.7324,8.1317,44.2712,2.9317,122.7956
000035,中国天楹,0.409,880.1956,,,0.0219,16438.3562
000036,华联控股,170.7544,2.1083,0.1198,3005.0083,0.157,2292.9936
000037,*ST南电A,3.3252,108.2642,2.7501,130.9043,0.8698,413.8883
000038,深大通,,,0.1322,2723.1467,0.1731,2079.7227
000039,中集集团,7.8969,45.5875,3.6152,99.5796,1.721,209.1807
000040,东旭蓝天,184.3711,1.9526,0.6982,515.6116,0.6004,599.6003
000042,中洲控股,121.3837,2.9658,0.2402,1498.751,0.3252,1107.0111
000043,中航地产,13.5343,26.5991,0.5202,692.0415,0.5264,683.8906
000045,深纺织A,13.5637,26.5414,8.9199,40.3592,0.8813,408.4875
000046,泛海控股,16.4231,21.9203,0.0514,7003.8911,0.0883,4077.0102
000048,康达尔,55.2019,6.5215,11.6055,31.0198,2.8495,126.338
000049,德赛电池,3.4492,104.372,12.0269,29.9329,2.3152,155.4941
000050,深天马A,5.2025,69.1975,8.6644,41.5493,1.9607,183.6079
000055,方大集团,2.5424,141.5985,4.0695,88.463,1.0423,345.39
000056,皇庭国际,21.7415,16.5582,0.0129,27906.9767,0.0134,26865.6716
000058,深赛格,24.6837,14.5845,140.5921,2.5606,0.5635,638.8642
000059,华锦股份,305.4754,1.1785,7.5276,47.824,4.8035,74.9454
000060,中金岭南,37.2044,9.6763,5.4809,65.6826,3.3441,107.6523
000061,农产品,35.9447,10.0154,12.2616,29.36,0.5086,707.8254
000062,深圳华强,105.5827,3.4096,0.2018,1783.9445,0.3146,1144.3102
000063,中兴通讯,4.1631,86.474,4.441,81.0628,1.15,313.0435
000065,北方国际,5.4547,65.9981,7.7703,46.3303,1.3585,264.9982
000066,中国长城,5.6218,64.0364,9.0194,39.914,2.8184,127.732
000068,华控赛格,,,7.7051,46.7223,0.1099,3275.7052
000069,华侨城A,77.4946,4.6455,0.3151,1142.4944,0.5022,716.8459
000070,特发信息,3.8591,93.286,3.4073,105.6555,1.1434,314.8504
000078,海王生物,3.9102,92.0669,7.6585,47.0066,1.5546,231.5708
000088,盐田港,16.4776,21.8478,843.1664,0.427,0.2259,1593.6255
000089,深圳机场,8.3478,43.1251,484.5281,0.743,1.2506,287.8618
000090,天健集团,11.947,30.1331,0.7444,483.611,0.6996,514.5798
000096,广聚能源,221.5901,1.6246,38.9766,9.2363,1.9269,186.8286
000099,中信海直,5.024,71.6561,2.3445,153.5509,1.2675,284.0237
000100,TCL集团,10.0045,35.9838,6.3265,56.9035,1.31,274.8092
000150,宜华健康,23.0065,15.6478,0.0612,5882.3529,0.0972,3703.7037
000151,中成股份,718.7074,0.5009,5.7696,62.396,1.4251,252.6139
000153,丰原药业,6.8084,52.8759,7.303,49.2948,2.7351,131.6222
000155,*ST川化,60.3452,5.9657,5.4955,65.5081,2.8346,127.002
000156,华数传媒,34.0445,10.5744,25.4469,14.1471,4.6002,78.2575
000157,中联重科,4.9795,72.2964,3.4163,105.3772,0.9921,362.8666
000158,常山股份,46.2546,7.783,5.0426,71.3917,1.8262,197.1307
000159,国际实业,12.1227,29.6964,1.0341,348.1288,0.5579,645.2769
000166,申万宏源,,,,,,
000301,东方市场,4.5738,78.7092,1.407,255.8635,0.7131,504.838
000333,美的集团,15.9443,22.5786,6.0077,59.9231,2.454,146.6993
000338,潍柴动力,12.8866,27.936,4.8882,73.6467,1.4931,241.1091
000400,许继电气,1.7971,200.3227,2.3747,151.5981,0.8292,434.1534
000401,冀东水泥,26.4212,13.6254,5.5955,64.3374,1.844,195.2278
000402,金融街,37.0903,9.706,0.1794,2006.689,0.2114,1702.9328
000403,ST生化,37.7191,9.5442,0.972,370.3704,1.4687,245.1147
000404,华意压缩,8.0882,44.5093,6.6608,54.0476,1.9701,182.7318
000407,胜利股份,8.9247,40.3375,4.4269,81.321,1.6672,215.9309
000408,*ST金源,54.5701,6.597,,,0.6561,548.6968
000409,山东地矿,10.1647,35.4167,118.6697,3.0336,2.7085,132.9149
000410,沈阳机床,4.0686,88.4825,1.8128,198.5878,1.0873,331.0954
000411,英特集团,6.8235,52.7588,11.423,31.5154,3.1613,113.8772
000413,东旭光电,12.0899,29.7769,0.4737,759.9747,0.4146,868.3068
000415,渤海金控,9.7909,36.7688,,,0.3346,1075.9115
000416,民生控股,1569.5736,0.2294,24.7582,14.5406,0.8638,416.7631
000417,合肥百货,442.4835,0.8136,11.5192,31.2522,2.2179,162.3157
000418,小天鹅A,11.9608,30.0983,9.8417,36.579,1.6216,222.003
000419,通程控股,99.902,3.6035,9.7177,37.0458,2.6619,135.2417
000420,吉林化纤,23.3103,15.4438,5.1919,69.3388,2.187,164.6091
000421,南京公用,25.8881,13.906,1.679,214.4133,0.9043,398.098
000422,湖北宜化,34.0439,10.5746,4.8207,74.678,1.9362,185.9312
000423,东阿阿胶,29.8135,12.0751,3.6977,97.3578,0.9543,377.2399
000425,徐工机械,4.8243,74.6222,4.2009,85.6959,1.3609,264.5308
000426,兴业矿业,4.3261,83.2158,3.4344,104.8218,0.7487,480.8334
000428,华天酒店,30.0379,11.9849,1.5243,236.174,1.2332,291.9235
000429,粤高速A,60.277,5.9724,,,1.1882,302.9793
000430,张家界,903.6577,0.3984,156.0932,2.3063,7.8722,45.7305
000488,晨鸣纸业,7.0862,50.803,3.4589,104.0793,1.2316,292.3027
000498,山东路桥,,,,,0.0,
000501,鄂武商A,880.8578,0.4087,13.0644,27.5558,3.765,95.6175
000502,绿景控股,822.6889,0.4376,1.1962,300.953,1.1027,326.4714
000503,海虹控股,20.9806,17.1587,141.572,2.5429,0.1418,2538.787
000504,*ST生物,1.8486,194.742,31.5809,11.3993,1.1654,308.9068
000505,*ST珠江,43.6823,8.2413,1.0797,333.426,0.3995,901.1264
000506,中润资源,13.237,27.1965,0.2252,1598.579,0.2638,1364.6702
000507,珠海港,6.8174,52.8061,186.0149,1.9353,0.6141,586.2237
000509,华塑控股,5.9208,60.8026,5.3502,67.2872,1.5454,232.9494
000510,金路集团,586.0646,0.6143,18.4446,19.5179,2.8108,128.0774
000511,*ST烯碳,23.0626,15.6097,0.1039,3464.8701,0.1443,2494.8025
000513,丽珠集团,6.3201,56.9611,3.1966,112.6197,1.2492,288.1844
000514,渝开发,4.8584,74.0985,0.2766,1301.5184,0.2776,1296.83
000516,国际医学,333.3805,1.0798,26.6995,13.4834,3.1938,112.7184
000517,荣安地产,157.0164,2.2928,0.1186,3035.4132,0.1872,1923.0769
000518,四环生物,2.9412,122.399,2.9768,120.9352,0.5665,635.481
000519,中兵红箭,5.4225,66.39,2.8886,124.6278,1.4525,247.8485
000520,长航凤凰,12.3018,29.264,22.742,15.8297,1.4855,242.3426
000521,美菱电器,19.0807,18.8672,4.1158,87.4678,1.6339,220.3317
000523,广州浪奇,11.6278,30.9603,10.4337,34.5036,2.4165,148.9758
000524,岭南控股,29.4095,12.2409,23.3507,15.4171,2.6378,136.4774
000525,红太阳,59.8668,6.0133,4.3485,82.7872,1.7676,203.666
000526,*ST紫学,,,,,0.2895,1243.5233
000528,柳工,9.7477,36.9318,3.2036,112.3736,1.2163,295.9796
000529,广弘控股,56.6209,6.3581,8.9128,40.3913,2.1536,167.162
000530,大冷股份,5.0138,71.8018,3.8394,93.7647,1.2759,282.1538
