code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,2.6007,0.0371,6.6728,0.0388,
000002,万科A,0.1914,0.0147,1.1763,0.0188,2.2167
000004,国农科技,0.2598,0.0582,3.8238,0.1886,19.123
000005,世纪星源,0.5231,0.0117,0.5614,0.0262,2.6238
000006,深振业A,0.7304,0.0989,5.8518,0.1487,19.4467
000007,全新好,-0.9763,-0.2146,,-1.3854,-163.6676
000008,神州高铁,-0.5369,-0.0654,,-1.4379,-143.79
000009,中国宝安,-0.1408,-0.0247,-0.8742,-0.0399,-8.3408
000010,美丽生态,-0.0573,-0.008,,-0.0124,-1.2591
000011,深物业A,-0.3863,-0.1456,-1.4781,-0.2371,-25.1376
000012,南玻A,0.2124,0.0669,1.026,0.132,25.5756
000014,沙河股份,-0.3936,-0.0448,-6.3932,-0.0701,-14.0888
000016,深康佳A,0.0008,0.0003,,0.0004,0.0442
000017,深中华A,0.0096,0.0087,0.0501,0.0007,0.0774
000018,神州长城,0.1475,0.0044,,0.015,1.913
000019,深深宝A,-0.0591,-0.0071,-1.1718,-0.0297,-3.2802
000020,深华发A,-0.0327,-0.0178,-1.6246,-0.0263,-4.0535
000021,深科技,0.0078,0.0097,0.7548,0.0226,2.2907
000022,深赤湾A,0.3567,0.0445,0.8956,0.1062,11.1788
000023,深天地A,0.0186,0.0061,8.3859,0.0091,1.0442
000025,特力A,0.0381,0.0116,18.2592,0.0177,3.2407
000026,飞亚达A,-0.0839,-0.0426,-1.2003,-0.0939,-11.2857
000027,深圳能源,0.2248,0.0456,1.8405,0.0943,15.814
000028,国药一致,0.015,0.0155,0.642,0.0189,1.953
000029,深深房A,0.1522,0.0253,1.3118,0.0428,8.9294
000030,富奥股份,-0.9334,-0.0014,-0.0001,-0.0015,-0.1456
000031,中粮地产,-1.4786,-0.1101,-10.3696,-0.1584,-24.6646
000032,深桑达A,-0.0403,-0.0226,-1.4387,-0.0471,-4.7454
000033,*ST新都,0.4519,0.034,,0.0763,30.8424
000034,神州数码,-0.043,-0.0541,-0.9435,-0.096,-9.9476
000035,中国天楹,0.0057,0.0,,0.0,0.0009
000036,华联控股,-0.9887,-0.0814,-4.3033,-0.1955,-28.4344
000037,*ST南电A,0.0337,0.0069,,0.0103,1.0415
