code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
000001,平安银行,2.99,22.42,29.6911,6214.0,0.3619,27712.0,1.6139
000002,万科A,0.61,3.74,29.8041,695.4116,0.0629,18589.2288,1.6839
000004,国农科技,-0.98,-10.83,17.1983,-1.178,-0.014,10.8682,0.1294
000004,国农科技,,,,,,,
000005,世纪星源,-0.79,-14.19,34.0668,-10.1403,-0.0095,71.4498,0.0674
000006,深振业A,2.03,8.89,22.6901,103.8588,0.0769,1167.9075,0.8651
000007,全新好,0.07,2.37,80.2736,0.2769,0.0011,11.6476,0.0504
000008,神州高铁,0.15,4.61,39.2168,9.3412,0.0033,202.4655,0.072
000008,神州高铁,,,,,,,
000009,中国宝安,0.73,2.64,33.186,33.472,0.0155,1266.6377,0.5893
000010,美丽生态,-1.16,-24.29,22.3979,-25.5081,-0.0311,105.0011,0.128
000011,深物业A,11.11,29.03,74.7318,301.5978,0.506,1038.6835,1.7428
000012,南玻A,2.13,7.44,23.6715,170.1309,0.0819,2284.8209,1.1009
000014,沙河股份,-0.45,-3.46,12.5821,-3.3599,-0.0166,97.0396,0.481
000016,深康佳A,0.89,0.56,14.1512,26.2454,0.0108,4686.319,1.9461
000017,深中华A,1.45,0.91,11.3023,0.2123,0.0003,23.3032,0.0422
000018,神州长城,5.3,9.34,25.2075,99.0296,0.0583,1059.8656,0.624
000019,深深宝A,-0.97,-16.59,23.0482,-9.918,-0.0219,59.7623,0.1323
000020,深华发A,0.13,0.21,9.9988,0.4212,0.0014,191.8293,0.6774
000021,深科技,2.07,3.37,6.1381,116.7247,0.0793,3455.8987,2.3489
000022,深赤湾A,2.86,29.64,44.1527,138.8445,0.2153,468.3847,0.7264
000023,深天地A,2.64,4.58,7.3793,10.5315,0.0758,229.8638,1.6566
000025,特力A,0.49,5.53,24.9537,4.495,0.0151,81.1478,0.2729
000025,特力A,,,,,,,
000026,飞亚达A,1.87,5.54,40.1592,45.319,0.1032,817.0022,1.8621
000027,深圳能源,0.51,4.38,21.8352,112.2654,0.0283,2563.0604,0.6465
000027,深圳能源,,,,,,,
000028,国药一致,3.12,2.66,10.4129,272.5643,0.6366,10222.4598,23.8771
000029,深深房A,1.29,12.72,25.6627,34.6216,0.0342,272.0384,0.2689
000030,富奥股份,4.09,12.86,17.8837,221.0649,0.1709,1718.361,1.3287
000031,中粮地产,2.46,8.3,52.7705,142.7441,0.0787,1719.0835,0.9478
000032,深桑达A,0.7,3.41,19.4919,10.1823,0.0241,298.2691,0.7063
000033,*ST新都,4.48,5.89,38.8119,1.0541,0.0024,17.8678,0.0415
000033,新都退,4.48,5.89,38.8119,1.0541,0.0024,17.8678,0.0415
000034,神州数码,3.11,0.69,5.5802,85.262,0.1303,12224.9216,18.6905
000035,中国天楹,1.09,9.54,41.9017,22.7884,0.0183,238.7769,0.1927
000036,华联控股,18.32,42.51,71.4131,758.4114,0.6643,1783.7509,1.5625
000037,深南电A,-1.42,-8.59,2.7925,-27.3889,-0.0454,318.7551,0.5288
000038,深大通,,,,,,,
000038,深大通,1.82,20.68,33.1585,94.1811,0.2882,455.2073,1.3931
