code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,0.8628,0.0148,2.3062,0.0157,
000002,万科A,-0.051,-0.0053,-0.3642,-0.0067,-0.7682
000004,国农科技,0.2371,0.0724,3.0468,0.2465,25.0113
000005,世纪星源,0.4747,0.0158,1.4957,0.0346,3.4669
000006,深振业A,0.5836,0.1305,3.6276,0.2045,22.8353
000007,全新好,-0.6325,-0.2272,-78.9558,-1.7826,-184.9243
000008,神州高铁,-0.4303,-0.0651,,-1.4802,-148.0237
000009,中国宝安,-0.2688,-0.0586,-1.9068,-0.0909,-16.4796
000010,美丽生态,0.0726,0.0242,3.2434,0.0379,3.8489
000011,深物业A,-0.3292,-0.1273,-1.3877,-0.197,-20.7262
000012,南玻A,0.1893,0.0825,0.9997,0.1604,29.7736
000014,沙河股份,-0.57,-0.082,-5.7348,-0.1286,-25.3703
000016,深康佳A,-0.0696,-0.0492,,-0.0656,-7.0005
000017,深中华A,0.0081,0.0116,0.0856,0.001,0.1099
000018,神州长城,0.2807,0.0127,,0.0419,5.3203
000019,深深宝A,-0.0425,-0.0085,-0.2693,-0.053,-5.3026
000020,深华发A,-0.0071,-0.0053,-0.5377,-0.0076,-1.0885
000021,深科技,0.0031,0.0048,0.2618,0.0091,0.9131
000022,深赤湾A,0.4226,0.0831,1.0728,0.2246,23.8744
000023,深天地A,0.0062,0.0031,145.2086,0.0046,0.5302
000025,特力A,-0.0676,-0.0333,,-0.0505,-9.1973
000026,飞亚达A,-0.1349,-0.0983,-1.839,-0.2122,-26.9161
000027,深圳能源,0.1909,0.0644,1.8363,0.1366,23.2531
000028,国药一致,-0.0171,-0.0259,-0.7639,-0.0318,-3.293
000029,深深房A,0.1058,0.0256,0.971,0.0443,8.9387
000030,富奥股份,23.0677,0.037,0.0017,0.0368,3.6808
000031,中粮地产,-0.8781,-0.0854,-6.9408,-0.1185,-17.6667
000032,深桑达A,0.0121,0.01,0.568,0.0208,2.09
000033,*ST新都,0.5199,0.0611,,0.1388,54.6622
000034,神州数码,-0.0198,-0.034,-0.4895,-0.0602,-6.2057
000035,中国天楹,-0.0152,-0.0001,,0.0,-0.0037
000036,华联控股,-0.7669,-0.085,-3.4858,-0.2086,-30.3976
000037,*ST南电A,0.1152,0.0366,,0.0529,5.475
000038,深大通,0.0255,0.0037,0.7552,0.0054,0.5815
000039,中集集团,-0.0629,-0.0483,-0.9493,-0.0713,-9.3338
000040,东旭蓝天,-0.4282,-0.1054,-1.6238,-0.2098,-23.6293
000042,中洲控股,0.2118,0.0353,1.244,0.0535,8.3628
000043,中航地产,-0.332,-0.0503,-8.4851,-0.0678,-8.5176
000045,深纺织A,0.0642,0.0189,0.7496,0.1068,23.8174
000046,泛海控股,-1.0555,-0.0697,-10.3452,-0.1089,-23.8544
000048,康达尔,0.0612,0.0741,20.6409,0.07,8.0201
000049,德赛电池,0.0559,0.0613,0.9154,0.0866,8.7712
000050,深天马A,0.0779,0.0328,2.6016,0.0502,12.8547
000055,方大集团,-0.0684,-0.03,-1.241,-0.0682,-7.1002
000056,皇庭国际,-10.2104,-0.0746,,-0.067,-55.0592
000058,深赛格,0.209,0.0428,2.1815,0.2061,22.0405
000059,华锦股份,0.1338,0.1344,6.9749,0.1815,32.6409
000060,中金岭南,0.0558,0.0372,0.6442,0.0683,9.5624
000061,农产品,-0.2812,-0.0351,-1.4798,-0.0581,-6.5395
000062,深圳华强,0.0056,0.0006,0.0679,0.001,0.2719
000063,中兴通讯,-0.2151,-0.1251,-10.6146,-0.1673,-21.3277
000065,北方国际,-0.1488,-0.0907,-7.1309,-0.1183,-11.972
000066,中国长城,0.0472,0.0794,7.8562,0.1141,12.0369
000068,华控赛格,-8.2195,-0.0683,,-0.15,-15.4075
000069,华侨城A,-0.5205,-0.0752,-2.9344,-0.1021,-19.6462
000070,特发信息,-0.1637,-0.0833,-4.9712,-0.172,-24.4144
000078,海王生物,-0.0688,-0.0583,-3.9191,-0.0737,-7.3747
000088,盐田港,0.5535,0.0277,0.4105,0.3424,106.2732
000089,深圳机场,0.3276,0.0554,0.9218,0.228,84.4425
000090,天健集团,0.0128,0.0047,0.1891,0.0086,0.9976
000096,广聚能源,0.0096,0.0055,0.3273,0.0644,7.8619
000099,中信海直,0.0342,0.0087,0.2178,0.025,11.5767
000100,TCL集团,0.0082,0.0053,0.2657,0.0074,1.0114
000150,宜华健康,-0.3866,-0.0124,-3.6718,-0.0388,-12.5036
000151,中成股份,-0.0251,-0.014,-2.64,-0.0681,-6.9577
000153,丰原药业,0.023,0.0195,1.818,0.0458,5.2678
000155,*ST川化,0.0532,0.0271,,0.0545,7.7499
000156,华数传媒,0.0123,0.0315,0.1028,0.0183,1.8416
000157,中联重科,0.0328,0.0148,0.1819,0.027,3.4978
000158,常山股份,-0.0536,-0.0363,-9.7315,-0.0657,-6.6511
000159,国际实业,-0.1276,-0.0295,-0.6255,-0.0686,-10.0273
