code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,3.6742,97.9805,,,,
000002,万科A,41.4855,8.6777,0.2389,1506.9067,0.2491,1445.2027
000004,国农科技,6.1434,58.5995,0.4346,828.3479,0.3701,972.7101
000005,世纪星源,3.7246,96.6547,0.3365,1069.8366,0.1356,2654.8673
000006,深振业A,1787.1895,0.2014,0.053,6792.4528,0.1058,3402.6465
000007,全新好,21.592,16.6728,1.0281,350.1605,0.4294,838.3791
000008,神州高铁,3.5929,100.1976,,,0.204,1764.7059
000009,中国宝安,7.8497,45.8616,0.6808,528.7897,0.4836,744.4169
000010,美丽生态,1.3421,268.2363,0.9909,363.3061,0.5769,624.025
000011,深物业A,10.581,34.0232,0.3018,1192.8429,0.4245,848.0565
000012,南玻A,10.975,32.8018,6.9252,51.9841,2.1721,165.7382
000014,沙河股份,98.9992,3.6364,0.1826,1971.5225,0.2987,1205.2226
000016,深康佳A,6.9533,51.774,2.5744,139.8384,0.9003,399.8667
000017,深中华A,490.9908,0.7332,4.3259,83.2197,1.8235,197.4225
000018,神州长城,7.3069,49.2685,9.0753,39.6681,0.2924,1231.1902
000019,深深宝A,3.7952,94.8567,2.2223,161.9943,0.7803,461.361
000020,深华发A,2.4557,146.5977,3.7529,95.9258,1.1349,317.2086
000021,深科技,10.1848,35.3468,22.1145,16.2789,2.961,121.5805
000022,深赤湾A,5.3492,67.2998,18.3563,19.6118,1.3379,269.0784
000023,深天地A,2.4976,144.1384,0.7483,481.0905,0.5678,634.0261
000025,特力A,24.6717,14.5916,7.5745,47.5279,2.5624,140.4933
000026,飞亚达A,8.1157,44.3585,0.8469,425.0797,0.937,384.2049
000027,深圳能源,5.0582,71.1716,5.0109,71.8434,1.0678,337.1418
000028,国药一致,3.7714,95.4553,8.6692,41.5263,2.1698,165.9139
000029,深深房A,30.5501,11.7839,0.227,1585.9031,0.2333,1543.0776
000030,富奥股份,,,0.0,,0.0767,4693.6115
000031,中粮地产,22.4678,16.0229,0.0461,7809.1106,0.0584,6164.3836
000032,深桑达A,6.6532,54.1093,1.4147,254.4709,0.865,416.185
000033,*ST新都,2.0445,176.0822,18.0417,19.9538,0.9359,384.6565
000034,神州数码,15.5534,23.1461,5.0314,71.5507,2.2084,163.0139
000035,中国天楹,0.3083,1167.6938,,,0.0744,4838.7097
000036,华联控股,842.4726,0.4273,0.5197,692.7073,0.6161,584.3207
000037,*ST南电A,3.1904,112.8385,1.1285,319.0075,0.6708,536.6726
000038,深大通,,,0.0,,0.0,
000039,中集集团,3.9191,91.8578,1.5684,229.5333,0.7935,453.6862
000040,东旭蓝天,47.1851,7.6295,0.2209,1629.6967,0.2359,1526.0704
000042,中洲控股,21.7051,16.586,0.2589,1390.4983,0.3239,1111.4542
000043,中航地产,8.8033,40.8938,0.1763,2041.9739,0.203,1773.399
000045,深纺织A,11.3639,31.6793,10.0772,35.7242,1.7407,206.8134
000046,泛海控股,19.7187,18.2568,0.0444,8108.1081,0.0668,5389.2216
000048,康达尔,26.7885,13.4386,1.2905,278.9616,0.937,384.2049
000049,德赛电池,2.6073,138.0739,5.2723,68.2814,1.301,276.7102
000050,深天马A,5.1968,69.2734,4.8284,74.5589,1.2118,297.0787
000055,方大集团,1.9252,186.9936,3.0807,116.8566,0.7874,457.2009
000056,皇庭国际,12.4188,28.9883,0.0119,30252.1008,0.0125,28800.0
000058,深赛格,7.3455,49.0096,31.6628,11.3698,0.4044,890.2077
000059,华锦股份,166.448,2.1628,1.4049,256.246,0.2634,1366.7426
000060,中金岭南,22.7762,15.806,1.8175,198.0743,1.2151,296.2719
000061,农产品,27.4534,13.1131,14.5073,24.8151,0.7077,508.6901
000062,深圳华强,4.5787,78.6249,4.7091,76.4477,0.8799,409.1374
000063,中兴通讯,3.2636,110.3076,2.8914,124.5072,0.9232,389.948
000065,北方国际,3.2415,111.0597,1.9192,187.5782,0.6124,587.8511
000066,中国长城,9.3083,38.6752,11.5339,31.2123,2.5004,143.977
000068,华控赛格,3.3001,109.0876,3.3055,108.9094,0.8239,436.9462
000069,华侨城A,52.2266,6.893,0.612,588.2353,0.6784,530.6604
000070,特发信息,2.381,151.197,2.721,132.3043,0.7786,462.3684
000078,海王生物,3.4264,105.0665,6.4526,55.7915,1.0895,330.4268
000088,盐田港,18.874,19.0739,294.6206,1.2219,0.1653,2177.8584
000089,深圳机场,5.0746,70.9416,285.4246,1.2613,0.7574,475.3103
000090,天健集团,7.3601,48.9124,0.5787,622.084,0.4752,757.5758
000096,广聚能源,52.4224,6.8673,23.6603,15.2154,0.7715,466.6235
000099,中信海直,3.3595,107.1588,1.8698,192.534,0.797,451.6939
000100,TCL集团,5.7745,62.3431,5.3469,67.3287,1.6089,223.7554
000150,宜华健康,70.5242,5.1046,0.1624,2216.7488,0.2215,1625.2822
000151,中成股份,27.0172,13.3248,3.3068,108.8666,0.9179,392.1996
000153,丰原药业,3.0714,117.2104,4.1519,86.7073,1.221,294.8403
000155,*ST川化,34.4683,10.4444,5.1084,70.4722,2.3246,154.8654
000156,华数传媒,19.7395,18.2375,22.1929,16.2214,3.25,110.7692
000157,中联重科,3.2345,111.3,1.9613,183.5517,0.9219,390.4979
000158,常山股份,12.8135,28.0954,2.3166,155.4002,0.8307,433.3694
000159,国际实业,22.7326,15.8363,0.3784,951.3742,0.3298,1091.5706
000301,东方市场,9.684,37.1747,0.3518,1023.3087,0.3273,1099.9083
000333,美的集团,10.0721,35.7423,5.5435,64.9409,1.9332,186.2197
000338,潍柴动力,5.9976,60.024,3.5238,102.1624,1.0849,331.8278
000400,许继电气,1.2092,297.7175,0.9788,367.7973,0.4639,776.0293
000401,冀东水泥,13.7341,26.2121,3.8847,92.6712,0.7463,482.3797
000402,金融街,3.8617,93.2232,0.1229,2929.2107,0.1105,3257.9186
000403,ST生化,7.5202,47.8711,1.0135,355.2047,1.0814,332.9018
000404,华意压缩,4.8256,74.6021,6.7607,53.2489,1.7643,204.0469
000407,胜利股份,7.8153,46.0635,2.798,128.6633,0.9323,386.1418
000408,*ST金源,2.1927,164.1811,3.1831,113.0973,0.2901,1240.9514
000409,山东地矿,0.9521,378.1115,,,0.2217,1623.816
000410,沈阳机床,2.7116,132.7629,1.1631,309.5177,0.5718,629.5908
000411,英特集团,4.5113,79.7996,8.9346,40.2928,2.4885,144.6655
000413,东旭光电,0.4935,729.4833,1.1126,323.5664,0.2076,1734.104
000415,渤海金控,1.3078,275.2714,0.5121,702.9877,0.2721,1323.043
000416,民生控股,916.3808,0.3928,10.6415,33.8298,0.7225,498.2699
000417,合肥百货,136.9422,2.6288,7.6251,47.2125,2.0844,172.7116
000418,小天鹅A,6.1349,58.6807,4.1037,87.7257,1.2115,297.1523
000419,通程控股,173.4722,2.0753,5.7677,62.4166,2.1822,164.9711
000420,吉林化纤,20.7873,17.3183,4.0717,88.4152,1.9165,187.8424
000421,南京公用,16.1299,22.3188,1.4472,248.7562,0.8565,420.3152
000422,湖北宜化,39.5848,9.0944,3.6791,97.85,2.014,178.7488
000423,东阿阿胶,10.6463,33.8146,4.22,85.3081,0.8665,415.4645
000425,徐工机械,10.0496,35.8223,5.2393,68.7115,1.8941,190.0639
000426,兴业矿业,1.4659,245.5829,7.3829,48.7613,0.4737,759.9747
000428,华天酒店,8.1733,44.0459,1.6434,219.0581,0.8808,408.7193
000429,粤高速A,31.7017,11.3559,833.11,0.4321,0.6822,527.7045
000430,张家界,73.7362,4.8823,30.3538,11.8601,2.3624,152.3874
000488,晨鸣纸业,6.0369,59.6333,3.0341,118.6513,1.0784,333.8279
000498,山东路桥,0.0844,4265.4028,3.3604,107.1301,0.0069,52173.913
000501,鄂武商A,239.3103,1.5043,12.6014,28.5683,2.431,148.0872
000502,绿景控股,103.0517,3.4934,0.4612,780.5724,0.4281,840.925
000503,海虹控股,4.2847,84.0199,200.9793,1.7912,0.1757,2048.9471
000504,*ST生物,0.6779,531.0518,2.2438,160.4421,0.3633,990.9166
000505,*ST珠江,18.7467,19.2034,0.1139,3160.6673,0.0929,3875.1346
000506,中润资源,10.2456,35.137,0.1974,1823.7082,0.288,1250.0
000507,珠海港,6.2644,57.4676,1.7956,200.4901,0.6278,573.431
000509,华塑控股,4.1557,86.628,3.2051,112.321,1.1172,322.2342
000510,金路集团,62.5342,5.7568,2.2317,161.312,1.3158,273.5978
000511,*ST烯碳,8.5011,42.3475,0.189,1904.7619,0.2563,1404.604
000513,丽珠集团,4.4401,81.0793,2.7659,130.1565,1.1325,317.8808
000514,渝开发,18.755,19.1949,0.1799,2001.1117,0.2022,1780.4154
000516,国际医学,62.9956,5.7147,41.8069,8.611,2.206,163.1913
000517,荣安地产,423.6969,0.8497,0.5749,626.1959,1.0157,354.4354
000518,四环生物,1.5511,232.0934,0.7632,471.6981,0.3389,1062.2603
000519,中兵红箭,3.2021,112.4262,1.962,183.4862,0.9145,393.6577
000520,长航凤凰,6.986,51.5316,20.5093,17.553,0.7448,483.3512
000521,美菱电器,14.4476,24.9176,5.8268,61.7835,2.0569,175.0207
000523,广州浪奇,5.2123,69.0674,5.4761,65.7402,1.7253,208.6594
000524,岭南控股,7.1218,50.549,18.9934,18.954,1.8934,190.1342
000525,红太阳,17.2113,20.9165,2.6778,134.4387,1.0253,351.1167
000526,*ST紫学,,,230.4267,1.5623,0.1991,1808.1366
