code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
000001,平安银行,5.4889,65.5869,,,,
000002,万科A,18.1911,19.7899,0.1378,2612.4819,0.171,2105.2632
000004,国农科技,2.3824,151.1081,0.2417,1489.4497,0.163,2208.589
000005,世纪星源,1.132,318.0212,0.2211,1628.2225,0.1959,1837.6723
000006,深振业A,10188.3004,0.0353,0.0636,5660.3774,0.1644,2189.781
000007,全新好,33.4556,10.7605,0.8782,409.9294,0.2605,1381.9578
000008,神州高铁,5.1637,69.7175,,,0.1362,2643.1718
000009,中国宝安,8.0858,44.5225,0.3386,1063.2014,0.2887,1246.9692
000010,美丽生态,0.6972,516.3511,0.6501,553.761,0.3598,1000.5559
000011,深物业A,2.0651,174.3257,0.0892,4035.8744,0.0903,3986.711
000012,南玻A,6.6183,54.3946,4.2774,84.1633,0.9628,373.9094
000014,沙河股份,5.0051,71.9266,0.0121,29752.0661,0.0196,18367.3469
000016,深康佳A,5.2334,68.7889,1.6341,220.3048,0.7562,476.0645
000017,深中华A,219.7606,1.6381,2.3519,153.0677,1.3541,265.8592
000018,神州长城,7.6023,47.3541,3.5935,100.1809,0.4,900.0
000019,深深宝A,1.6799,214.2985,1.4075,255.7726,0.4915,732.4517
000020,深华发A,1.0087,356.895,1.1249,320.0284,0.3845,936.2809
000021,深科技,5.0587,71.1645,40.9874,8.7832,2.2242,161.8559
000022,深赤湾A,4.3293,83.1543,14.7027,24.4853,0.8843,407.1017
000023,深天地A,1.3509,266.489,1.0201,352.9066,0.4878,738.0074
000025,特力A,12.2672,29.3466,4.6029,78.2116,1.3028,276.3279
000026,飞亚达A,11.8713,30.3252,0.5819,618.663,0.6424,560.3985
000027,深圳能源,5.0623,71.1139,4.3012,83.6976,0.7305,492.8131
000028,国药一致,2.7136,132.6651,5.6747,63.4395,1.4735,244.3163
000029,深深房A,20.1969,17.8245,0.2252,1598.579,0.2143,1679.888
000030,富奥股份,,,,,0.1534,2346.8057
000031,中粮地产,18.8173,19.1313,0.1548,2325.5814,0.1053,3418.8034
000032,深桑达A,6.7762,53.1271,1.362,264.3172,0.7928,454.0868
000033,*ST新都,2.1505,167.4029,13.6349,26.4028,0.8085,445.269
000034,神州数码,6.1855,58.2006,1.749,205.8319,0.6268,574.3459
000035,中国天楹,0.4613,780.4032,3.6892,97.5821,0.1883,1911.8428
000036,华联控股,0.3012,1195.2191,0.027,13333.3333,0.019,18947.3684
000037,*ST南电A,2.7017,133.2494,4.298,83.7599,1.0339,348.1962
000038,深大通,,,,,0.0,
000039,中集集团,3.2244,111.6487,3.1444,114.4893,1.1645,309.1456
000040,东旭蓝天,13.7139,26.2507,0.1502,2396.8043,0.1365,2637.3626
000042,中洲控股,4.8344,74.4663,0.0471,7643.3121,0.0679,5301.9146
000043,中航地产,3.0006,119.976,0.1953,1843.318,0.1889,1905.7702
000045,深纺织A,4.942,72.845,4.4739,80.4667,0.9931,362.5013
000046,泛海控股,7.33,49.1132,0.0336,10714.2857,0.0548,6569.3431
000048,康达尔,18.9304,19.017,1.0793,333.5495,0.8294,434.0487
000049,德赛电池,1.4604,246.5078,2.5824,139.4052,0.6964,516.9443
000050,深天马A,1.7457,206.221,1.3223,272.2529,0.3995,901.1264
000055,方大集团,1.3147,273.8267,2.6978,133.4421,0.6155,584.8903
000056,皇庭国际,5.4903,65.5702,0.006,60000.0,0.0078,46153.8462
000058,深赛格,1.2239,294.1417,12.6168,28.5334,0.2927,1229.9283
000059,华锦股份,124.2061,2.8984,4.1063,87.6702,0.3178,1132.7879
000060,中金岭南,18.1793,19.8027,1.1532,312.1748,0.8095,444.719
000061,农产品,7.7964,46.1752,3.7938,94.8917,0.3123,1152.7378
000062,深圳华强,3.5459,101.5257,2.3082,155.9657,0.8608,418.2156
000063,中兴通讯,2.4089,149.4458,2.5329,142.1296,0.5915,608.6221
000065,北方国际,0.6811,528.5567,1.0308,349.2433,0.3117,1154.9567
