code,name,mbrg,nprg,nav,targ,epsg,seg
000001,平安银行,,30.0112,16.8343,15.5792,-6.9892,16.8343
000002,万科A,8.1002,5.4104,9.9149,6.0941,4.3796,14.6543
000004,国农科技,10.7499,169.5444,8.9114,39.6984,-506.5041,5.0449
000005,世纪星源,1.3739,,7.2841,14.9758,-201.9438,7.2841
000006,深振业A,-49.4946,-26.5835,0.6582,17.9076,-27.0171,1.0138
000007,全新好,-7.5814,-277.2787,1.3364,3.5609,-229.7915,2.2795
000008,神州高铁,0.8977,-65.8739,6.1688,7.5647,-57.1429,1.3783
000009,中国宝安,3.7654,6.3936,8.1421,8.1818,-13.0435,2.3676
000010,美丽生态,-36.4488,-2076.4653,-16.3858,-21.7526,-2492.4528,-11.9553
000011,深物业A,-21.6632,38.7774,15.0507,0.2591,38.7678,15.0579
000012,南玻A,-8.9127,-43.9052,3.006,0.2516,-43.2432,3.736
000014,沙河股份,-9.2446,78.3219,9.0149,18.1759,111.2903,9.5076
000016,深康佳A,-2.9153,1.1376,0.4055,6.5811,16.5333,0.5642
000017,深中华A,-21.7774,-99.633,75.302,-66.016,-99.6885,69.9668
000018,神州长城,-59.2007,-45.3854,3.9676,8.1618,-47.7366,3.9159
000019,深深宝A,-16.0151,-68.7572,-1.7838,-13.6182,-74.5402,1.0787
000020,深华发A,10.8514,,2.8091,58.9859,-217.8261,2.8091
000021,深科技,9.3396,1.0585,1.7772,5.1909,-22.1053,2.1393
000022,深赤湾A,1.3472,-17.5398,3.1202,-5.5905,-16.9231,4.2416
000023,深天地A,2.1333,27.4378,2.2928,9.5983,14.7738,3.3378
000025,特力A,-4.4669,183.8395,-0.6798,15.0252,50.1597,0.2761
000026,飞亚达A,5.6274,12.2791,6.3465,2.7841,12.0846,6.3112
000027,深圳能源,1.2571,34.5192,8.0423,15.1164,39.9782,8.5433
000028,国药一致,12.995,25.3869,109.4077,16.0161,4.9724,112.2549
000029,深深房A,0.7479,30.5453,17.1815,3.7959,30.5851,16.0029
000030,富奥股份,-4.166,13.8953,12.1074,2.261,9.0909,13.4174
000031,中粮地产,-11.1784,-1.7818,18.8915,14.06,13.7931,10.6719
000032,深桑达A,-11.3527,19.3683,1.8504,-5.1376,125.0,1.687
000033,*ST新都,-19.8094,-12994.6143,-165.3454,-23.548,-12974.5283,-165.3454
000034,神州数码,-4.5029,266.622,56.133,22.0662,240.0,56.133
